code_ecole,nom_ecole,nature,autorite,niveau,genre,region,gouvernorat,liwa,qada,adresse,type_zone,periode,directorate,code_directorate
113807,مدرسة الرابية الأساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الجنوب,العقبة,لواء قصبة العقبة, قصبة العقبة,العقية - الحي:الشامية - الشارع:الشامية,مدينة,فترة واحدة,العقبة,3401
113808,عائشة بنت ابي بكر الاساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,الزرقاء,لواء الرصيفة, الرصيفة,الرصيفة - الحي:جبل فيصل - الشارع:شارع المدارس,مدينة,فترة واحدة,الرصيفة,1302
113809,سلمى بنت قيس الثانية للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الوسط  ,الزرقاء,لواء الرصيفة, الرصيفة,الرصيفة - الحي:الرشيد - الشارع:ياجوز,مدينة,فترة مسائية,الرصيفة,1302
113810,بلال بن رباح الأساسية الأولى للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الوسط  ,الزرقاء,لواء الهاشمية, الهاشمية,الهاشمية - الحي:البلدية - الشارع:الرئيسي,مدينة,فترة صباحية,الزرقاء الثانية,1303
113811,لبابه بنت الحارث الأساسية المختلطه,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,الزرقاء,لواء الهاشمية, الهاشمية,ضبعان - الحي:الفريوانية - الشارع:,قرية,فترة واحدة,الزرقاء الثانية,1303
113812,القادسية الثانوية للبنات,publique,وزارة التربية و التعليم,المرحلة الثانوية,اناث,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,طارق - الحي:حي الشهيد - الشارع:الشبيكات,مدينة,فترة واحدة,لواء ماركا ,1104
113813,خديجة بنت خويلد / س / م,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,ماركا - الحي:الزهراء - الشارع:فاطمة الزهراء,مدينة,فترة واحدة,لواء ماركا ,1104
113814,حليمة السعدية / س / م,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,ماركا - الحي:الزهراء - الشارع:اسكان ماركا,مدينة,فترة واحدة,لواء ماركا ,1104
113815,خولة بنت الازورث/م,publique,وزارة التربية و التعليم,المرحلة الثانوية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,ماركا - الحي:البيضاء الجنوبية - الشارع:سكن كريم,مدينة,فترة واحدة,لواء ماركا ,1104
113816,عائشة ام المؤمنين / س/ م,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,النصر - الحي:عدن - الشارع:رافع بن عنجرة,مدينة,فترة واحدة,لواء ماركا ,1104
113817,سعد بن ابي وقاص / س / للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,بسمان - الحي:نايفه - الشارع:البطحاء,مدينة,فترة واحدة,لواء ماركا ,1104
113822,المغير الاساسية للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الشمال  ,اربد,لواء قصبة اربد,قصبة اربد,المغير - الحي: الكازية - الشارع:الرئيسي,قرية,فترة مسائية,قصبة اربد ,2101
113823,الساخنة الأساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الشمال  ,عجلون,لواء قصبة عجلون, قصبة عجلون,الشكاره - الحي: - الشارع:,قرية,فترة واحدة,عجلون,2401
113824,البيضاء الاساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,محافظة العاصمة - ماركا - ماركا -االبيضاء - حي ابو غليون,قرية,فترة واحدة,لواء ماركا ,1104
113825,ماركا لذوي التحديات السمعية,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء ماركا, ماركا,العاصمة ماركا حي العبداللات (حي الزهراء) ....شارع.جعفر بن ابي طالب,مدينة,فترة واحدة,لواء ماركا ,1104
113826,السويسة الاساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الوسط  ,العاصمة عمان,لواء وادي السير, وادي السير,منطقة بدر - الحي:السويسه - الشارع:شرحبيل بن حسنه,قرية,فترة واحدة,لواء وادي السير ,1108
113828,الامام علي بن ابي طالب الاساسية للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الجنوب,معان,لواء قصبة معان, معان,سطح معان - الحي:سطح معان - الشارع:,مدينة,فترة واحدة,قصبة معان,3301
113829,مدور القن الاساسية للبنين,publique,وزارة التربية و التعليم,المرحلة الثانوية,ذكور ,الشمال  ,المفرق,لواء البادية الشمالية,قضاء دير الكهف,مدور القن - الحي:مدور القن - الشارع:الرئيسي,قرية,فترة واحدة,البادية الشمالية الشرقية,2203
113830,حمراء السحيم الاساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الشمال  ,المفرق,لواء البادية الشمالية, البادية الشمالية,بني هاشم - الحي:الشرقي - الشارع:بغداد,قرية,فترة واحدة,البادية الشمالية الشرقية,2203
113831,ام حماط الاساسية الثانية للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الجنوب,الكرك,لواء المزار الجنوبي,قضاء مؤاب,ام حماط - الحي:ام حماط - الشارع: - الكرك,قرية,فترة واحدة,المزار الجنوبي,3102
113832,عقبه بن نافع الاساسيه للبنين,publique,وزارة التربية و التعليم,المرحلة الأساسية,ذكور ,الوسط  ,البلقاء,لواء قصبة البلقاء, قصبة البلقاء,السلط - الحي:البقيع - الشارع:المركز الصحي,مدينة,فترة واحدة,السلط,1201
113833,آمنه بنت وهب الأساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الجنوب,الكرك,لواء الفقوع, الفقوع,فقوع -الشارع الرئيسي,مدينة,فترة واحدة,القصر,3103
113835,زينب الهلالية الأساسية المختلطة,publique,وزارة التربية و التعليم,المرحلة الأساسية,مختلطة ,الجنوب,معان,لواء قصبة معان,قضاء المريغة,قرين - الحي:الجنوبي - الشارع:الجامع الجديد,قرية,فترة واحدة,البادية الجنوبية,3304
