"unique_id","province_code","geocode","source_id","provider","authority_id","authority_name","full_address","school_id","facility_name","streetAddress","postalCode","addressLocality","min_grade","max_grade","ISCED010","ISCED020","ISCED1","ISCED2","ISCED3","ISCED4Plus","is_OLMS","french_immersion","early_immersion","middle_immersion","late_immersion","facility_type","dguid","csdname","geometry","date_updated"
"0bb571d28ddf78eed0cf","ON",35,36,"Province of Ontario","..","..","21 St. Clements Ave, Toronto M4R1G8","887013.0","St Clement's School","21 St. Clements Ave","M4R1G8","Toronto","1","12","0","0","1","1","1","0","0","0","0","0","0","Private","2021A00053520005","Toronto","","2024-06-17"
"465a834cb1071548d08c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","10 John Tabor Trail, Toronto M1B1M9","784990","St Columba Catholic School","10 John Tabor Trail","M1B1M9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2113037109375 43.80619812011719)","2024-07-05"
"8f18f8a3ff2733ae745d","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","18 Kempford Blvd, Toronto M2N2B9","785563","St Cyril Catholic School","18 Kempford Blvd","M2N2B9","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.41649627685547 43.776668548583984)","2024-07-05"
"ad3f69d27c25d1ffd496","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","125 La Rose Ave, Toronto M9P1A6","786276","St Demetrius Catholic School","125 La Rose Ave","M9P1A6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.52159881591797 43.68471145629883)","2024-07-05"
"51ce6292be111937f65c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","67 Balsam Ave, Toronto M4E3B8","786497","St Denis Catholic School","67 Balsam Ave","M4E3B8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.28990173339844 43.67298889160156)","2024-07-05"
"5f504892eb764e6e87c7","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","50 Tideswell Blvd, Toronto M1B5X3","786756","St Dominic Savio Catholic School","50 Tideswell Blvd","M1B5X3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.15550231933594 43.798309326171875)","2024-07-05"
"fe0035772d264eed156b","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","155 John Garland Blvd, Toronto M9V1N7","787353","St Dorothy Catholic School","155 John Garland Blvd","M9V1N7","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.59130096435547 43.73173904418945)","2024-07-05"
"947649bd9733bf9425ac","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","14 Pharmacy Ave, Toronto M1L3E4","787388","St Dunstan Catholic School","14 Pharmacy Ave","M1L3E4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2842025756836 43.69329833984375)","2024-07-05"
"fbe32a23355b1f687c6c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","30 Highcastle Rd, Toronto M1E4N1","787663","St Edmund Campion Catholic School","30 Highcastle Rd","M1E4N1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2155990600586 43.78805923461914)","2024-07-05"
"4ee512d53a54734da717","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1 Botham Rd, Toronto M2N2J6","788163","St Edward Catholic School","1 Botham Rd","M2N2J6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.41329956054688 43.75376892089844)","2024-07-05"
"548fe72e39b27f16638a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","25 Havenview Rd, Toronto M1S3A4","789100","St Elizabeth Seton Catholic School","25 Havenview Rd","M1S3A4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.24669647216797 43.788970947265625)","2024-07-05"
"871fbdc382eb65644732","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","30 Westroyal Rd, Toronto M9P2C3","789690","St Eugene Catholic School","30 Westroyal Rd","M9P2C3","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.53690338134766 43.692359924316406)","2024-07-05"
"56ca36f08742bc0f66e0","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","9 Bannerman St, Toronto M6L2S5","789917","St Fidelis Catholic School","9 Bannerman St","M6L2S5","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.48519897460938 43.71720886230469)","2024-07-05"
"dfc24f498ce802c86e78","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","101 Murison Blvd, Toronto M1B2L6","789992","St Florence Catholic School","101 Murison Blvd","M1B2L6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2072982788086 43.79867935180664)","2024-07-05"
"a7d124b24a586a3cc421","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","53 Gracefield Ave, Toronto M6L1L3","792454","St Francis Xavier Catholic School","53 Gracefield Ave","M6L1L3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.48320007324219 43.71097946166992)","2024-07-05"
"0f77bb9a649695fb63ea","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","333 Firgrove Cres, Toronto M3N1K9","791946","St Francis de Sales Catholic School","333 Firgrove Cres","M3N1K9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5188980102539 43.7541389465332)","2024-07-05"
"682db076fab2ffa013ca","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","80 Clinton St, Toronto M6G2Y3","791679","St Francis of Assisi Catholic School","80 Clinton St","M6G2Y3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.41459655761719 43.65633010864258)","2024-07-05"
"bcd91bb4b1a51a268b10","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","396 Spring Garden Ave, Toronto M2N3H5","793620","St Gabriel Catholic School","396 Spring Garden Ave","M2N3H5","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.39070129394531 43.76877975463867)","2024-07-05"
"0ffc89c9c721294161ca","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","160 Crow Trail, Toronto M1B1Y3","793868","St Gabriel Lalemant Catholic School","160 Crow Trail","M1B1Y3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2261962890625 43.81283950805664)","2024-07-05"
"02bf0d4a6a75d2d9fdba","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","200 Old Sheppard Ave, Toronto M2J3L9","794678","St Gerald Catholic School","200 Old Sheppard Ave","M2J3L9","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.32630157470703 43.78044128417969)","2024-07-05"
"e1eb24320cf53f4f3692","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","126 Rathburn Rd, Toronto M9B2K6","795968","St Gregory Catholic School","126 Rathburn Rd","M9B2K6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.54419708251953 43.659889221191406)","2024-07-05"
"7b2785ce9c905dfbe74b","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1196 College St, Toronto M6H1B8","796611","St Helen Catholic School","1196 College St","M6H1B8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.43579864501953 43.6519889831543)","2024-07-05"
"136654d9405fa7789a66","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","100 Bamburgh Circle, Toronto M1W3R3","797073","St Henry Catholic School","100 Bamburgh Circle","M1W3R3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.32779693603516 43.81372833251953)","2024-07-05"
"529724c242638b0d7475","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","2350 McCowan Rd, Toronto M1S4B4","798215","St Ignatius of Loyola Catholic School","2350 McCowan Rd","M1S4B4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.26490020751953 43.80342102050781)","2024-07-05"
"d39794e81da729a6a246","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1330 York Mills Rd, Toronto M3A1Z8","798290","St Isaac Jogues Catholic School","1330 York Mills Rd","M3A1Z8","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.3218002319336 43.762451171875)","2024-07-05"
"1668cf38e722b42600c6","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","230 Humbercrest Blvd, Toronto M6S4L3","799343","St James Catholic School","230 Humbercrest Blvd","M6S4L3","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.49520111083984 43.664710998535156)","2024-07-05"
"8ce3064863ffb17f0705","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","101 Dean Park Rd, Toronto M1B2X2","800406","St Jean de Brebeuf Catholic School","101 Dean Park Rd","M1B2X2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.17389678955078 43.80231857299805)","2024-07-05"
"35d48c753cbc69aacac6","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","111 Sharpecroft Blvd, Toronto M3J1P5","800775","St Jerome Catholic School","111 Sharpecroft Blvd","M3J1P5","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.48889923095703 43.74869155883789)","2024-07-05"
"291a42d7c530c69a70d0","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","3395 St Clair Ave E, Toronto M1L1W3","801160","St Joachim Catholic School","3395 St Clair Ave E","M1L1W3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.27549743652344 43.71318054199219)","2024-07-05"
"cae574362cd43fbaab90","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","959 Midland Ave, Toronto M1K4G4","723428","St Joan of Arc Catholic Academy","959 Midland Ave","M1K4G4","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2594985961914 43.737831115722656)","2024-07-05"
"15d2f90779e3054e2f84","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","75 Holmesdale Rd, Toronto M6E1Y2","850306","St John Bosco Catholic School","75 Holmesdale Rd","M6E1Y2","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.45050048828125 43.68865966796875)","2024-07-05"
"253cff4e1a5f3e1eafe7","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","780 Kingston Rd, Toronto M4E1R7","802336","St John Catholic School","780 Kingston Rd","M4E1R7","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.29440307617188 43.680320739746094)","2024-07-05"
"cf747b7041ea244437c2","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","685 Military Trail, Toronto M1E4P6","751537","St John Paul II Catholic Secondary School","685 Military Trail","M1E4P6","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.1989974975586 43.79030990600586)","2024-07-05"
"df0dc3db5dbec57ff914","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","105 Thistledown Blvd, Toronto M9V1J5","805866","St John Vianney Catholic School","105 Thistledown Blvd","M9V1J5","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.55390167236328 43.73836135864258)","2024-07-05"
"e3f6cf73e65f583baaaa","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","175 Grenoble Dr, Toronto M3C3E7","724122","St John XXIII Catholic School","175 Grenoble Dr","M3C3E7","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.3290023803711 43.7123908996582)","2024-07-05"
"a68de753641158e05e31","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","110 Tenth Street, Toronto M8V3G1","805971","St Josaphat Catholic School","110 Tenth Street","M8V3G1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.54399871826172 43.59001159667969)","2024-07-05"
"413d46b60f595b891f09","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","176 Leslie St, Toronto M4M3C7","811564","St Joseph Catholic School","176 Leslie St","M4M3C7","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.33149719238281 43.665958404541016)","2024-07-05"
"fcf1cdeb245d0891f8d4","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","3379 Bayview Ave, Toronto M2M3S4","815160","St Joseph Morrow Park Catholic Secondary School","3379 Bayview Ave","M2M3S4","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.39459991455078 43.796661376953125)","2024-07-05"
"a5c0dfc5611da1a5663a","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","74 Wellesley St W, Toronto M5S1C4","814954","St Joseph's College School","74 Wellesley St W","M5S1C4","Toronto","9","12","0","0","0","1","1","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.38860321044922 43.664180755615234)","2024-07-05"
"d1e92e651a377d09d22c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","3251 Weston Rd, Toronto M9M2T9","816370","St Jude Catholic School","3251 Weston Rd","M9M2T9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.53939819335938 43.74034881591797)","2024-07-05"
"040a12c042b191ffd4bc","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","70 Margaret Ave, Toronto M2J4C5","689807","St Kateri Tekakwitha Catholic School","70 Margaret Ave","M2J4C5","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.33740234375 43.78583908081055)","2024-07-05"
"749517924096e82de285","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","2216 Lawrence Ave E, Toronto M1P2P9","817287","St Lawrence Catholic School","2216 Lawrence Ave E","M1P2P9","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.27989959716797 43.749080657958984)","2024-07-05"
"0dd9c22e07f5288b2ca9","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","165 Stanley Ave, Toronto M8V1P1","818194","St Leo Catholic School","165 Stanley Ave","M8V1P1","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.49649810791016 43.614498138427734)","2024-07-05"
"fff6230b91e15cba0f9c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","11 Morgan Ave, Toronto M8Y2Z7","819239","St Louis Catholic School","11 Morgan Ave","M8Y2Z7","Toronto","pre-k","8","1","1","1","1","0","0","0","1","1","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.50080108642578 43.62588882446289)","2024-07-05"
"70396aa104015b56ba49","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","2 Ruskin Ave, Toronto M6P3P8","820610","St Luigi Catholic School","2 Ruskin Ave","M6P3P8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.45259857177734 43.66263961791992)","2024-07-05"
"585cc02f1110b1405c71","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","80 Bennett Rd, Toronto M1E3Y3","820903","St Malachy Catholic School","80 Bennett Rd","M1E3Y3","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.16580200195312 43.77130889892578)","2024-07-05"
"8f53f1e513903737c1f8","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","15 Denfield St, Toronto M9R3H2","821055","St Marcellus Catholic School","15 Denfield St","M9R3H2","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5541000366211 43.6796989440918)","2024-07-05"
"ee11d4bb798832977be0","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","85 Carmichael Ave, Toronto M5M2X1","821578","St Margaret Catholic School","85 Carmichael Ave","M5M2X1","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.42669677734375 43.73611068725586)","2024-07-05"
"5c646c2757d5a732d8b2","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","75 Alexmuir Blvd, Toronto M1V1H6","689998","St Marguerite Bourgeoys Catholic Catholic School","75 Alexmuir Blvd","M1V1H6","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.2854995727539 43.80807876586914)","2024-07-05"
"a55823d74bef4cc12822","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","21 Kenmark Blvd, Toronto M1K3N8","822353","St Maria Goretti Catholic School","21 Kenmark Blvd","M1K3N8","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.26570129394531 43.73017120361328)","2024-07-05"
"627a2951d50676cb1e6c","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","45 Cloverhill Rd, Toronto M8Y1T4","822876","St Mark Catholic School","45 Cloverhill Rd","M8Y1T4","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.48989868164062 43.63447189331055)","2024-07-05"
"088b34a52cbd6caebb69","ON",35,37,"Province of Ontario","B67059","Toronto CDSB","1865 Sheppard Ave W, Toronto M3L1Y5","823597","St Martha Catholic School","1865 Sheppard Ave W","M3L1Y5","Toronto","pre-k","8","1","1","1","1","0","0","0","0","0","0","0","Catholic","2021A00053520005","Toronto","POINT (-79.5020980834961 43.74100112915039)","2024-07-05"
