wilaya_code,wilaya,commune_code,commune,ecole_code,nom_ecole,type
16,"Alger",1628,"حيدرة (HYDRA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1628,"حيدرة (HYDRA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16341011,"إبتدائية  م خ يوسف يعلاوي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16481029,"إبتدائية  م خ العالم الجديد","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491038,"إبتدائية  م ت ت خ سندس سكول","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1634,"تسالة المرجة (TESSALA EL MERDJA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16361022,"إبتدائية  م خ مقعد  الطموح","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16491046,"إبتدائية  سيتادال الأكاديمي","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1635,"اولاد شبل (OULED CHEBEL)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16121032,"إبتدائية  م خ النور للتلميذ","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16361020,"إبتدائية  م خ النخــــب","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16361022,"إبتدائية  م خ مقعد  الطموح","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16451017,"إبتدائية  م ت ت خ زرماني","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16461032,"إبتدائية  م ت ت خ رواد التربية","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471012,"إبتدائية  م خ نيوتن","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471013,"إبتدائية  م خ المتنبي","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471014,"إبتدائية  م خ الوصيل","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471015,"إبتدائية  م خ الرائدة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471019,"إبتدائية  م خ أشعة المعرفة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471025,"إبتدائية  م خ مليسا مريم ميوزوتيس","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471030,"إبتدائية  لي لوريا","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16471035,"إبتدائية  سيبلكنزنا للتربية والتعليم","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16481041,"إبتدائية  المجمع المدرسي أشبال رزيق","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16481048,"إبتدائية  البشير الإبراهيمي","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491024,"إبتدائية  م خ الطريق الصحيح","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491033,"إبتدائية  م خ المجمع المدرسي الأفق الجديد","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491034,"إبتدائية  م خ  لاشندال","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491039,"إبتدائية  م ت ت خ السبالة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491042,"إبتدائية  لاشونس بورتوس","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16491044,"إبتدائية  م ت ت خ لافوازي","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16511012,"إبتدائية  م خ الممتاز","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16511035,"إبتدائية  بصمة التحدي","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521043,"إبتدائية  م خ جودة التعليم","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521045,"إبتدائية  م ت ت خ نوارة العلم و المعرفة","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521051,"إبتدائية  فانتازيا واست","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521052,"إبتدائية  أمل صادق","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521056,"إبتدائية  سبل النجاح","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16521057,"إبتدائية  بصمتي للعلوم","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16541011,"إبتدائية  م خ الاجيال الاعدادية","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16541013,"إبتدائية  م خ المجمع المدرسي المرام","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16541016,"إبتدائية  م خ في بلاد قوس  قزح","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16541025,"إبتدائية  قلمي","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16551019,"إبتدائية  م ت ت خ ملتقى العلوم و التكنولوجيا","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16561017,"إبتدائية  م خ الاستقبال","Privé"
16,"Alger",1636,"بئر توتة (BIR TOUTA)",16561018,"إبتدائية  م خ المدرسة النموذجية","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16091019,"إبتدائية  م خ الزينيث","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16091021,"إبتدائية  م خ الجزائر مستقبل","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16091028,"إبتدائية  الأوراس","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16121027,"إبتدائية  م خ النجاح بئر خادم","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16121053,"إبتدائية  م ت ت خ فرسان الحكمة","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16231022,"إبتدائية  م خ السلام","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16281014,"إبتدائية  م خ سيبال حيدرة","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16361021,"إبتدائية  م خ أشبال متيجة","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441021,"إبتدائية  م خ بن دالي","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441022,"إبتدائية  م خ النظريات","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441024,"إبتدائية  م خ المستقبل","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441025,"إبتدائية  م خ براهيمي سكول","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441026,"إبتدائية  م خ ماري كوري","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441027,"إبتدائية  م ت ت خ نوة","Privé"
16,"Alger",1644,"زرالدة (ZERALDA)",16441028,"إبتدائية  م ت ت خ سلياد","Privé"
