Ville,District,Nom_Ecole,Type_Ecole,Statut,Adresse,Telephone
ARDAHAN,SEYHAN,ÖZEL ADANA İSTANBUL LİDER KOLEJİ ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,YEŞİLOBA MAH. 46278 SK. NO: 3 SEYHAN / ADANA,(322) 271 07 07
ARDAHAN,SEYHAN,ÖZEL ADANA İSTANBUL LİDER KOLEJİ FEN LİSESİ,Özel Fen Lisesi,Privé,YEŞİLOBA MAH. 46278 SK. NO: 3 SEYHAN / ADANA,(322) 271 07 07
ARDAHAN,SEYHAN,ÖZEL ADANA İSTANBUL LİDER KOLEJİ İLKOKULU,Özel Türk İlkokulu,Privé,YEŞİLOBA MAH. 46278 SK. NO: 3 SEYHAN / ADANA,(505) 815 20 91
ARDAHAN,SEYHAN,ÖZEL ADANA İSTANBUL LİDER KOLEJİ ORTAOKULU,Özel Türk Ortaokulu,Privé,YEŞİLOBA MAH. 46278 SK. NO: 3 SEYHAN / ADANA,(505) 815 20 91
ARDAHAN,SEYHAN,ÖZEL ADANA KAVRAM KOLEJİ ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. 75545 SK. NO: 18 SEYHAN / ADANA,(505) 815 19 10
ARDAHAN,SEYHAN,ÖZEL ADANA KAVRAM KOLEJİ FEN LİSESİ,Özel Fen Lisesi,Privé,GÜRSELPAŞA MAH. 75545 SK. NO: 18 SEYHAN / ADANA,(505) 815 19 10
ARDAHAN,SEYHAN,ÖZEL ADANA KAVRAM KOLEJİ İLKOKULU,Özel Türk İlkokulu,Privé,GÜRSELPAŞA MAH. 75545 SK. NO: 18 SEYHAN / ADANA,(505) 815 19 10
ARDAHAN,SEYHAN,ÖZEL ADANA KAVRAM KOLEJİ ORTAOKULU,Özel Türk Ortaokulu,Privé,GÜRSELPAŞA MAH. 75545 SK. NO: 18 SEYHAN / ADANA,(505) 815 19 10
ARDAHAN,SEYHAN,ÖZEL ADANA OKYANUS ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. OKYANUS EĞİTİM KURUMLARI SİTESİ  NO: 30/3 SEYHAN / ADANA,(322) 999 19 90
ARDAHAN,SEYHAN,ÖZEL ADANA OKYANUS ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. OKYANUS EĞİTİM KURUMLARI SİTESİ  NO: 30 SEYHAN / ADANA,(322) 999 19 90
ARDAHAN,SEYHAN,ÖZEL ADANA OKYANUS FEN VE TEKNOLOJİ LİSESİ,Özel Fen ve Teknoloji Lisesi,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. OKYANUS EĞİTİM KURUMLARI SİTESİ  NO: 30/3 SEYHAN / ADANA,(322) 999 19 99
ARDAHAN,SEYHAN,ÖZEL ADANA OKYANUS İLKOKULU,Özel Türk İlkokulu,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. OKYANUS EĞİTİM KURUMLARI SİTESİ  NO: 30/1 SEYHAN / ADANA,(322) 999 19 90
ARDAHAN,SEYHAN,ÖZEL ADANA OKYANUS ORTAOKULU,Özel Türk Ortaokulu,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. OKYANUS EĞİTİM KURUMLARI SİTESİ  NO: 30/2 SEYHAN / ADANA,(322) 999 19 90
ARDAHAN,SEYHAN,ÖZEL ADANA ORTAOKULU,Özel Türk Ortaokulu,Privé,YENİBARAJ MAH. NURSULTAN NAZARBAYEV BUL. ADANA KOLEJİ SİTESİ  NO: 15 SEYHAN / ADANA,(322) 225 89 89
ARDAHAN,SEYHAN,ÖZEL AZADE KERVAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,CEMALPAŞA MAH. TOROS CAD. ÖZLEM APARTMANI NO: 23 İÇ KAPI NO: 3 SEYHAN / ADANA,(532) 676 12 00
ARDAHAN,SEYHAN,ÖZEL BAHÇEŞEHİR ADANA ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,YENİ  MAH. 87114 SK. BAHÇEŞEHIR KOLEJI NO: 19 SEYHAN / ADANA,(322) 271 06 69
ARDAHAN,SEYHAN,ÖZEL BAL ARISI ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. A. YAŞAR BAYBOĞAN CAD. TWİN PARK SİTESİ A BLOK NO: 45A SEYHAN / ADANA,(536) 224 24 85
ARDAHAN,SEYHAN,ÖZEL ÇUKUROVA MARMARA ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,GÜRSELPAŞA MAH. 75364 SK.  NO: 5  İÇ KAPI NO: 01 SEYHAN / ADANA,(322) 261 10 11
ARDAHAN,SEYHAN,ÖZEL ÇUKUROVA MARMARA İLKOKULU,Özel Türk İlkokulu,Privé,GÜRSELPAŞA MAH. 75364 SK.  NO: 5  İÇ KAPI NO: 01 SEYHAN / ADANA,(322) 261 10 11
ARDAHAN,SEYHAN,ÖZEL ÇUKUROVA MARMARA ORTAOKULU,Özel Türk Ortaokulu,Privé,GÜRSELPAŞA MAH. 75364 SK.  NO: 5  İÇ KAPI NO: 01 SEYHAN / ADANA,(322) 261 10 11
ARDAHAN,SEYHAN,ÖZEL DAMLAGÜL EDA ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,MIDIK MAH. 11209 SK.  NO: 11 SEYHAN / ADANA,(530) 458 55 45
ARDAHAN,SEYHAN,ÖZEL DENİZ ÇINAR AĞACI ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,NAMIK KEMAL MAH. 65001 SK. DENIZ ÇINAR AĞACI ANAOKULU NO: 10 İÇ KAPI NO: 11 SEYHAN / ADANA,(536) 582 35 46
ARDAHAN,SEYHAN,ÖZEL EDA ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,MIDIK MAH. 11129 SK.  NO: 25 SEYHAN / ADANA,(530) 458 55 45
ARDAHAN,SEYHAN,ÖZEL FİNAL AKADEMİ ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,GÜRSELPAŞA MAH. 75545 SK. ÖZÇELİK LİFE BLOK  NO: 16A SEYHAN / ADANA,(322) 503 03 10
ARDAHAN,SEYHAN,ÖZEL FİNAL AKADEMİ ORTAOKULU,Özel Türk Ortaokulu,Privé,GÜRSELPAŞA MAH. 75545 SK. ÖZÇELİK LİFE BLOK  NO: 16A SEYHAN / ADANA,(532) 587 02 02
ARDAHAN,SEYHAN,ÖZEL GÜRSELPAŞA ÇOCUK KÖYÜ ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. 6. CAD. NO: 148 SEYHAN / ADANA,(322) 504 80 30
ARDAHAN,SEYHAN,ÖZEL İLK EĞİTİM EVİM ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GAZİPAŞA MAH. BORSA CAD. NO: 33 SEYHAN / ADANA,(507) 463 33 72
ARDAHAN,SEYHAN,ÖZEL İLKADIM ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,REŞATBEY MAH. 62001 SK. SAMANYOLU APARTMANI SİTESİ  NO: 20  İÇ KAPI NO: 02 SEYHAN / ADANA,(322) 454 36 33
ARDAHAN,SEYHAN,ÖZEL İSABET OKULLARI GÜNEŞ ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. ALİYA İZZET BEGOVİÇ BUL. NO: 50 İÇ KAPI NO: 1 SEYHAN / ADANA,(532) 411 44 92
ARDAHAN,SEYHAN,ÖZEL KÜBRA ÖZKAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,MİTHATPAŞA MAH. 58211 SK. NO: 3 İÇ KAPI NO: 1 SEYHAN / ADANA (DİĞER İÇ KAPILAR: 2),(545) 505 20 08
ARDAHAN,SEYHAN,ÖZEL MİNA ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,DÖŞEME MAH. 60075 SK. BAYSAN İŞ MERKEZİ SİTESİ A BLOK 2. GİRİŞ  NO: 3B SEYHAN / ADANA,(535) 798 82 38
ARDAHAN,SEYHAN,ÖZEL NEŞELİ ÇOCUKLAR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,YENİBARAJ MAH. 68027 SK.  NO: 2  İÇ KAPI NO: 1 SEYHAN / ADANA,(532) 626 39 62
ARDAHAN,SEYHAN,ÖZEL OYUN DÜNYAM ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,AKKAPI MAH. 12093 SK. NO: 15 SEYHAN / ADANA,(532) 624 40 38
ARDAHAN,SEYHAN,ÖZEL SAYGILI ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. 75120 SK. B BLOK NO: 57 SEYHAN / ADANA,(322) 261 54 37
ARDAHAN,SEYHAN,ÖZEL SEREN ÖZAKINCI ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KURTULUŞ MAH. 64014 SK.  NO: 4B SEYHAN / ADANA,(532) 670 02 18
ARDAHAN,SEYHAN,ÖZEL SEYHAN ALTINELLER İLKOKULU,Özel Türk İlkokulu,Privé,2000 EVLER MAH. MAVİ BUL.  NO: 170 SEYHAN / ADANA,(544) 698 00 35
ARDAHAN,SEYHAN,ÖZEL SEYHAN ALTINELLER ORTAOKULU,Özel Türk Ortaokulu,Privé,2000 EVLER MAH. MAVİ BUL.  NO: 170 SEYHAN / ADANA,(535) 490 50 24
ARDAHAN,SEYHAN,ÖZEL SEYHAN AZADE KERVAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,CEMALPAŞA MAH. BAHAR CAD. YENIAR APT. NO: 4A SEYHAN / ADANA,(532) 676 12 00
ARDAHAN,SEYHAN,ÖZEL SEYHAN GÜLVEREN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. 75057 SK.  NO: 1  İÇ KAPI NO: 1 SEYHAN / ADANA,(507) 940 18 09
ARDAHAN,SEYHAN,ÖZEL SEYHAN GÜNEŞ ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,CEMALPAŞA MAH. BAHAR CAD. BAŞAK APT. NO: 28A SEYHAN / ADANA,(530) 777 41 17
ARDAHAN,SEYHAN,ÖZEL SEYHAN HAYALİM ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,2000 EVLER MAH. MAVİ BUL. AKGÜL 10 APT. SİTESİ B BLOK  NO: 224A SEYHAN / ADANA,(541) 741 32 12
ARDAHAN,SEYHAN,ÖZEL SEYHAN MEKTEBİM ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,MİTHATPAŞA MAH. GÜNEY KIYIBOYU CAD. NO: 239 SEYHAN / ADANA,(322) 436 48 35
ARDAHAN,SEYHAN,ÖZEL SEYHAN MEKTEBİM İLKOKULU,Özel Türk İlkokulu,Privé,MİTHATPAŞA MAH. GÜNEY KIYIBOYU CAD. NO: 239 SEYHAN / ADANA,(322) 436 48 35
ARDAHAN,SEYHAN,ÖZEL SEYHAN MEKTEBİM ORTAOKULU,Özel Türk Ortaokulu,Privé,MİTHATPAŞA MAH. GÜNEY KIYIBOYU CAD. NO: 239 SEYHAN / ADANA,(322) 436 48 35
ARDAHAN,SEYHAN,ÖZEL SEYHAN UZAY MESLEKİ VE TEKNİK ANADOLU LİSESİ,Özel Mesleki ve Teknik Anadolu Lisesi,Privé,EMEK MAH. TURHAN CEMAL BERİKER BUL. UZAT KOLEJI NO: 145 SEYHAN / ADANA,(322) 444 30 35
ARDAHAN,SEYHAN,ÖZEL SÜHEYLA  TOKYAY ORTAOKULU,Özel Türk Ortaokulu,Privé,EMEK MAH. 41013 SK. ÖZEL SÜHEYLA TOKYAY ORTAOKULU NO: 4 SEYHAN / ADANA,(322) 435 50 70
ARDAHAN,SEYHAN,ÖZEL YENİ HAYAT ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,GÜRSELPAŞA MAH. ALİ BOZDOĞANOĞLU BUL. KORU FLORA SİT. SİTESİ D BLOK  NO: 107A SEYHAN / ADANA,(322) 402 12 12
ARDAHAN,SEYHAN,ÖZEL YÜKSELECEK İLKOKULU,Özel Türk İlkokulu,Privé,ZİYAPAŞA MAH. 67005 SK. NO: 5 SEYHAN / ADANA,(322) 454 52 28
ARDAHAN,SEYHAN,ÖZEL YÜKSELECEK ORTAOKULU,Özel Türk Ortaokulu,Privé,ZİYAPAŞA MAH. 67005 SK. NO: 5 SEYHAN / ADANA,(322) 454 52 28
ARDAHAN,SEYHAN,TED ADANA KOLEJİ ÖZEL İLKOKULU,Özel Türk İlkokulu,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. TED ADANA KOLEJİ SİTESİ  NO: 32 SEYHAN / ADANA,(322) 444 78 33
ARDAHAN,SEYHAN,TED ADANA KOLEJİ ÖZEL ORTAOKULU,Özel Türk Ortaokulu,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. TED ADANA KOLEJİ SİTESİ  NO: 32 SEYHAN / ADANA,(322) 444 78 33
ARDAHAN,SEYHAN,TED ÖZEL ADANA KOLEJİ ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,BAHÇEŞEHİR MAH. ADANA-MERSİN OTO YOLU BATI BAGLANTISI BUL. TED ADANA KOLEJİ SİTESİ  NO: 32 SEYHAN / ADANA,(322) 459 27 22
ARDAHAN,YÜREĞİR,ÖZEL ALTINÇAĞ GELİŞİM ORTAOKULU,Özel Türk Ortaokulu,Privé,AKDENİZ MAH. 450 SK.  NO: 10  İÇ KAPI NO: 1 YÜREĞİR / ADANA,(322) 311 11 81
ARDAHAN,YÜREĞİR,ÖZEL CESUR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,DADALOĞLU MAH. MUSTAFA KEMAL PAŞA_1 BUL. SAIT BARIŞIK SITESI A BLOK  NO: 140  İÇ KAPI NO: Z01 YÜREĞİR / ADANA,(322) 328 29 29
ARDAHAN,YÜREĞİR,ÖZEL ÇAMLICA BEYAZZAMBAK ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KARACAOĞLAN MAH. 3691 SK. NO: 29 YÜREĞİR / ADANA,(505) 806 56 42
ARDAHAN,YÜREĞİR,ÖZEL ULUBATLI BEYAZ ZAMBAK ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ULUBATLI HASAN MAH. 3128 SK. ULUBATLI HASAN GÜNDÜZ BAKIM EVI BLOK  NO: 18  İÇ KAPI NO: 1 YÜREĞİR / ADANA,(322) 327 20 28
ARDAHAN,YÜREĞİR,ÖZEL UZAY MESLEKİ VE TEKNİK ANADOLU LİSESİ,Özel Mesleki ve Teknik Anadolu Lisesi,Privé,LEVENT MAH. GİRNE BUL. UZAY KOLEJI NO: 268 YÜREĞİR / ADANA,(322) 444 30 35
IĞDIR,MERKEZ,ÖZEL BAHÇEŞEHİR IĞDIR ORTAOKULU,Özel Türk Ortaokulu,Privé,14 KASIM MAH. 741 NCİ SK. BAHÇEŞEHIR OKULLARI NO: 2 MERKEZ / IĞDIR,(476) 227 18 81
IĞDIR,MERKEZ,ÖZEL DOĞU ORTAOKULU,Özel Türk Ortaokulu,Privé,TOPÇULAR MAH. 135 NCİ SK.  NO: 2  İÇ KAPI NO: 1 MERKEZ / IĞDIR,(476) 227 27 05
IĞDIR,MERKEZ,ÖZEL IĞDIR BAHÇEŞEHİR ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,14 KASIM MAH. 741 NCİ SK. BAHÇEŞEHIR OKULLARI NO: 2 MERKEZ / IĞDIR,(476) 227 18 81
IĞDIR,MERKEZ,ÖZEL IĞDIR BAHÇEŞEHİR FEN LİSESİ,Özel Fen Lisesi,Privé,14 KASIM MAH. 741 NCİ SK. BAHÇEŞEHIR OKULLARI NO: 2 MERKEZ / IĞDIR,(476) 227 18 81
IĞDIR,MERKEZ,ÖZEL IĞDIR BAHÇEŞEHİR İLKOKULU,Özel Türk İlkokulu,Privé,14 KASIM MAH. 741 NCİ SK. BAHÇEŞEHIR OKULLARI NO: 2 MERKEZ / IĞDIR,(476) 227 18 81
IĞDIR,MERKEZ,ÖZEL IĞDIR DOĞRU EKSEN ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,BAĞLAR MAH. 52 NCİ SK. NO: 9 İÇ KAPI NO: 1 MERKEZ / IĞDIR (DİĞER İÇ KAPILAR: 2-3-4),(476) 227 52 52
IĞDIR,MERKEZ,ÖZEL IĞDIR DOĞRU EKSEN ORTAOKULU,Özel Türk Ortaokulu,Privé,BAĞLAR MAH. 52 NCİ SK.  NO: 9  İÇ KAPI NO: 1 MERKEZ / IĞDIR (DİĞER İÇ KAPILAR: 2-3-4),(476) 227 52 52
IĞDIR,MERKEZ,ÖZEL IĞDIR KORHAN ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,TOPÇULAR MAH. 130 NCU SK. NO: 39 MERKEZ / IĞDIR,(543) 915 59 48
IĞDIR,MERKEZ,ÖZEL IĞDIR KORHAN İLKOKULU,Özel Türk İlkokulu,Privé,TOPÇULAR MAH. 130 NCU SK. NO: 39 MERKEZ / IĞDIR,(543) 915 59 48
IĞDIR,MERKEZ,ÖZEL IĞDIR KORHAN ORTAOKULU,Özel Türk Ortaokulu,Privé,TOPÇULAR MAH. 130 NCU SK. NO: 39 MERKEZ / IĞDIR,(543) 915 59 48
IĞDIR,MERKEZ,ÖZEL IĞDIR YILDIZ TEKNOLOJİ  MESLEKİ VE TEKNİK ANADOLU LİSESİ,Özel Mesleki ve Teknik Anadolu Lisesi,Privé,ALİ KAMERLİ MAH. ŞEMSETTİN UZUN BUL. BALKAR BETON INŞAAT  FABRIKA OFISI NO: 39 İÇ KAPI NO: 1 MERKEZ / IĞDIR,(532) 633 49 28
IĞDIR,MERKEZ,ÖZEL KÜRESEL EĞİTİM YAKLAŞIMI (KEY) ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,ALİ KAMERLİ MAH. YAŞAR SK. HAZAR KOLEJİ BLOK  NO: 2 MERKEZ / IĞDIR,(476) 227 76 76
IĞDIR,MERKEZ,ÖZEL KÜRESEL EĞİTİM YAKLAŞIMI (KEY) İLKOKULU,Özel Türk İlkokulu,Privé,ALİ KAMERLİ MAH. YAŞAR SK. HAZAR KOLEJİ BLOK  NO: 2 MERKEZ / IĞDIR,(476) 227 76 76
IĞDIR,MERKEZ,ÖZEL KÜRESEL EĞİTİM YAKLAŞIMI (KEY) ORTAOKULU,Özel Türk Ortaokulu,Privé,ALİ KAMERLİ MAH. YAŞAR SK. HAZAR KOLEJİ BLOK  NO: 2 MERKEZ / IĞDIR,(476) 227 76 76
IĞDIR,MERKEZ,ÖZEL MERCAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,BAĞLAR MAH. MEHMET AKİF ERSOY CAD. NO: 27 İÇ KAPI NO: 1 MERKEZ / IĞDIR,(507) 276 78 21
IĞDIR,MERKEZ,ÖZEL MİNİKLER ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,TOPÇULAR MAH. 136 NCI SK. NO: 11/2 MERKEZ / IĞDIR,(530) 879 53 33
IĞDIR,MERKEZ,ÖZEL YA-PA ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,EMEK MAH. ÖĞRT CEMİL TAŞKIN CAD. NO: 76 İÇ KAPI NO: 1 MERKEZ / IĞDIR,(505) 481 45 09
YALOVA,ALTINOVA,ÖZEL ALTINOVA ALTIN ADIMLAR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,CUMHURİYET MAH. 76. SK. TAHSİL ÇAGI VAKIF NO: 5 İÇ KAPI NO: 1 ALTINOVA / YALOVA,(537) 346 96 39
YALOVA,ALTINOVA,ÖZEL HAYDİ GÜLÜMSE ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KAYTAZDERE BELDESİ MERKEZ MAH. İSTANBUL CAD.  NO: 4  İÇ KAPI NO: 1 ALTINOVA / YALOVA,(507) 301 82 98
YALOVA,ARMUTLU,ÖZEL İLK HEDİYEM  ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KARŞIYAKA MAH. MANOLYA SK. NO: 3 İÇ KAPI NO: 1 ARMUTLU / YALOVA,(555) 423 48 16
YALOVA,ÇİFTLİKKÖY,ÖZEL AL-HADHARA MİLLETLERARASI LİSESİ,Özel Milletlerarası Okul,Privé,ÇİFTLİK MAH. YALOVA İZMİT KARAYOLU CAD.  NO: 138  İÇ KAPI NO: 1 ÇİFTLİKKÖY / YALOVA,(534) 745 55 83
YALOVA,ÇİFTLİKKÖY,ÖZEL BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,MEHMET AKİF ERSOY MAH. ŞEHİT PİYADE ASTSUBAY KD BAŞÇAVUŞ ÖMER HALİSDEMİR CAD.  NO: 173  İÇ KAPI NO: 0 ÇİFTLİKKÖY / YALOVA,(226) 999 16 30
YALOVA,ÇİFTLİKKÖY,ÖZEL BAHÇEŞEHİR KOLEJİ İLKOKULU,Özel Türk İlkokulu,Privé,MEHMET AKİF ERSOY MAH. ŞEHİT PİYADE ASTSUBAY KD BAŞÇAVUŞ ÖMER HALİSDEMİR CAD. BAHÇEŞEHİR KOLEJI BLOK  NO: 173 ÇİFTLİKKÖY / YALOVA,(226) 999 16 30
YALOVA,ÇİFTLİKKÖY,ÖZEL BAHÇEŞEHİR KOLEJİ ORTAOKULU,Özel Türk Ortaokulu,Privé,MEHMET AKİF ERSOY MAH. ŞEHİT PİYADE ASTSUBAY KD BAŞÇAVUŞ ÖMER HALİSDEMİR CAD.  NO: 173  İÇ KAPI NO: 0 ÇİFTLİKKÖY / YALOVA,(226) 999 16 30
YALOVA,ÇİFTLİKKÖY,ÖZEL ÇİFTLİKKÖY BİLİM FİKİR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,MEHMET AKİF ERSOY MAH. AÇELYA SK. NO: 42A İÇ KAPI NO: 14 ÇİFTLİKKÖY / YALOVA,(554) 799 17 43
YALOVA,ÇİFTLİKKÖY,ÖZEL GÜNEŞ BİLİM FİKİR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,MEHMET AKİF ERSOY MAH. GÜNEŞ CAD. NO: 42 ÇİFTLİKKÖY / YALOVA,(226) 352 70 17
YALOVA,ÇİFTLİKKÖY,ÖZEL KÜÇÜMENLER ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,SAHİL MAH. POYRAZ SK.  NO: 3  İÇ KAPI NO: 1 ÇİFTLİKKÖY / YALOVA,(531) 364 37 94
YALOVA,ÇİFTLİKKÖY,ÖZEL YALOVA BİLİM FİKİR ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ÇİFTLİK MAH. ATATÜRK CAD. NO: 98 İÇ KAPI NO: 13 ÇİFTLİKKÖY / YALOVA (DİĞER İÇ KAPILAR: 14),(554) 799 17 43
YALOVA,ÇİFTLİKKÖY,ÖZEL YALOVA BİREY ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,MEHMET AKİF ERSOY MAH. YALOVA İZMİT KARAYOLU CAD. BİREY OKULLARI BLOK  NO: 86  İÇ KAPI NO: 1 ÇİFTLİKKÖY / YALOVA,(226) 812 28 90
YALOVA,ÇİFTLİKKÖY,ÖZEL YALOVA BİREY ORTAOKULU,Özel Türk Ortaokulu,Privé,MEHMET AKİF ERSOY MAH. YALOVA İZMİT KARAYOLU CAD. BİREY OKULLARI BLOK  NO: 86  İÇ KAPI NO: 1 ÇİFTLİKKÖY / YALOVA,(226) 812 28 90
YALOVA,ÇİFTLİKKÖY,ÖZEL YALOVA ORMAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,500 EVLER MAH. 6191 SK. NO: 10 ÇİFTLİKKÖY / YALOVA,(542) 773 83 79
YALOVA,MERKEZ,ÖZEL YALOVA TED KOLEJİ  ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,BAĞLARBAŞI MAH. ESKİ BURSA CAD. NO: 160/2 İÇ KAPI NO: 2 MERKEZ / YALOVA,(226) 812 36 42
YALOVA,MERKEZ,ÖZEL ERDEM ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ADNAN MENDERES MAH. ŞEHİT YAŞAR KUŞ CAD. NO: 32A MERKEZ / YALOVA,(551) 132 80 32
YALOVA,MERKEZ,ÖZEL GELİŞEN BİREYLER ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KADIKÖY BELDESİ ÖZDEN MAH. AHMET YESEVİ 6 SK.   SİTESİ     NO: 8 İÇ KAPI NO: 1 MERKEZ / YALOVA,(226) 814 58 96
YALOVA,MERKEZ,ÖZEL MERAKLI ÇOCUK DÜNYASI ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ADNAN MENDERES MAH. RAHMİ ÜSTEL CAD.  NO: 41 MERKEZ / YALOVA,(535) 783 81 84
YALOVA,MERKEZ,ÖZEL MERİH ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KADIKÖY BELDESİ MERKEZ MAH. KADI 17 SK. NO: 14 İÇ KAPI NO: 1 MERKEZ / YALOVA,(506) 612 77 34
YALOVA,MERKEZ,ÖZEL NATURA ÇOCUK ORMAN ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,KADIKÖY BELDESİ MERKEZ MAH. TERMAL CAD.   SİTESİ     NO: 96 İÇ KAPI NO: 1 MERKEZ / YALOVA,(535) 414 62 24
YALOVA,MERKEZ,ÖZEL PİKOLO FINDIK ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,DERE MAH. MAMUŞOĞLU SK. NO: 16 İÇ KAPI NO: 1 MERKEZ / YALOVA,(532) 486 39 39
YALOVA,MERKEZ,ÖZEL UZMANLAR ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,KADIKÖY BELDESİ MERKEZ MAH. YAYLA CAD.  NO: 3  İÇ KAPI NO: 1 MERKEZ / YALOVA,(226) 811 62 11
YALOVA,MERKEZ,ÖZEL UZMANLAR FEN LİSESİ,Özel Fen Lisesi,Privé,KADIKÖY BELDESİ MERKEZ MAH. YAYLA CAD.  NO: 3  İÇ KAPI NO: 1 MERKEZ / YALOVA,(226) 811 62 11
YALOVA,MERKEZ,ÖZEL UZMANLAR İLKOKULU,Özel Türk İlkokulu,Privé,KADIKÖY BELDESİ MERKEZ MAH. YAYLA CAD.  NO: 3  İÇ KAPI NO: 1 MERKEZ / YALOVA,(226) 811 62 11
YALOVA,MERKEZ,ÖZEL UZMANLAR MUTLU ÇOCUK ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ADNAN MENDERES MAH. ŞEHİT AYHAN SAYBO CAD.  NO: 33 MERKEZ / YALOVA,(226) 812 51 06
YALOVA,MERKEZ,ÖZEL UZMANLAR ORTAOKULU,Özel Türk Ortaokulu,Privé,KADIKÖY BELDESİ MERKEZ MAH. YAYLA CAD.  NO: 3  İÇ KAPI NO: 1 MERKEZ / YALOVA,(226) 811 62 11
YALOVA,MERKEZ,ÖZEL YALOVA ANADOLU LİSESİ,Özel Anadolu Lisesi,Privé,İSMET PAŞA MAH. RASİM KOÇAL CADDE NO:1 PK:77200 MERKEZ/YALOVA,(226) 813 91 90
YALOVA,MERKEZ,ÖZEL YALOVA ARDIÇ ANAOKULU,Özel Türk Okul Öncesi Kurumu,Privé,ADNAN MENDERES MAH. RAHMİ ÜSTEL CAD. NO: 146 MERKEZ / YALOVA,(542) 849 51 21
