codigo_escola_dgeec,nome_escola,municipio,distrito,nuts_III,nuts_II,source_donnees,total_alunos_2022_23,alunos_1ano_2022_23,alunos_2ano_2022_23,alunos_3ano_2022_23,alunos_4ano_2022_23,taxa_retencao_media_2022_23,alunos_2ciclo_2019_2020_5ano,alunos_2ciclo_2019_2020_6ano,alunos_2ciclo_2020_2021_5ano,alunos_2ciclo_2020_2021_6ano,alunos_2ciclo_2021_2022_5ano,alunos_2ciclo_2021_2022_6ano,alunos_2ciclo_2022_2023_5ano,alunos_2ciclo_2022_2023_6ano,pct_2ciclo_homens,pct_2ciclo_mulheres,total_alunos_2ciclo,retencao_2ciclo_5ano_2022_23,retencao_2ciclo_6ano_2022_23,conclusao_2ciclo_n_amostra,conclusao_2ciclo_pct_escola,conclusao_2ciclo_pct_nat_comparable
312145,"Escola Básica de Estalagem, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,43.0,0.0,0.0,19.0,24.0,0.0,,,,,,,,,,,,,,,,
312155,"Escola Básica de Pousada de Saramagos, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,87.0,20.0,23.0,23.0,21.0,0.0,,,,,,,,,,,,,,,,
312160,"Escola Básica de Agra Maior, Vermoim, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,44.0,24.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
312179,"Escola Básica Terras do Ave, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,43.0,15.0,18.0,10.0,0.0,0.02,73,113,112,68,113,110,118,117,0.55,0.45,235,0,0.009999999776482582,111,1,0.9625695642496905
312187,"Escola Básica de Ribeirão, Vila Nova de Famalicão",Vila Nova de Famalicão,,,,2eme_cycle_uniquement,,,,,,,145,155,153,148,166,151,131,165,0.52,0.48,296,0.009999999776482582,0,164,0.9939024390243902,0.9626765042926426
312200,"Escola Básica de Barranhas, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,33.0,9.0,9.0,7.0,8.0,0.0,,,,,,,,,,,,,,,,
312220,"Escola Básica de Requião, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,112.0,42.0,24.0,22.0,24.0,0.0,,,,,,,,,,,,,,,,
312277,"Escola Básica de Boca Monte, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,96.0,24.0,23.0,25.0,24.0,0.0,,,,,,,,,,,,,,,,
312312,"Escola Básica de Nine, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,82.0,20.0,24.0,20.0,18.0,0.02,,,,,,,,,,,,,,,,
312314,"Escola Básica de Oliveira Santa Maria, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,83.0,22.0,19.0,19.0,23.0,0.0,,,,,,,,,,,,,,,,
312323,"Escola Básica Bernardino Machado, Joane, Vila Nova de Famalicão",Vila Nova de Famalicão,,,,2eme_cycle_uniquement,,,,,,,218,197,209,223,187,213,205,194,0.5,0.5,399,0,0.029999999329447746,182,0.9725274725274725,0.9647299376511026
312358,"Escola Básica de Lousado, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,164.0,45.0,40.0,40.0,39.0,0.0,,,,,,,,,,,,,,,,
312363,"Escola Básica Luís de Camões, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,281.0,71.0,72.0,65.0,73.0,0.01,,,,,,,,,,,,,,,,
312391,Colégio Machado Ruivo - Escolinha de Famalicão,Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,105.0,24.0,25.0,18.0,38.0,0.0,26,15,26,26,21,27,18,20,0.5,0.5,38,0,0,21,1,0.9886643682844969
312395,Didáxis - Riba de Ave,Vila Nova de Famalicão,,,,2eme_cycle_uniquement,,,,,,,16,24,24,15,13,24,13,13,0.5,0.5,26,0,0,13,*,*
312396,"Escola Básica de Riba de Ave, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,168.0,39.0,40.0,43.0,46.0,0.0,,,,,,,,,,,,,,,,
312403,"Escola Básica de Oliveira - São Mateus, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,78.0,20.0,21.0,16.0,21.0,0.015,,,,,,,,,,,,,,,,
312468,"Escola Básica de Gavião, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,112.0,24.0,42.0,24.0,22.0,0.0,,,,,,,,,,,,,,,,
312475,"Escola Básica de Telhado, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,64.0,17.0,21.0,20.0,6.0,0.0,,,,,,,,,,,,,,,,
312497,Colégio Mundos de Vida,Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,104.0,27.0,26.0,25.0,26.0,0.0,22,0,22,21,22,21,24,22,0.5900000000000001,0.41,46,0,0,22,1,0.9910424096802984
312522,"Escola Básica Conde São Cosme, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,187.0,46.0,41.0,50.0,50.0,0.0,,,,,,,,,,,,,,,,
312547,"Escola Básica de Seide - São Miguel, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,29.0,5.0,8.0,12.0,4.0,0.0,,,,,,,,,,,,,,,,
312550,"Escola Básica de Bairro, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,138.0,37.0,32.0,40.0,29.0,0.0,,,,,,,,,,,,,,,,
312579,"Escola Básica de São Miguel, São Miguel-o-Anjo, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,51.0,10.0,15.0,10.0,16.0,0.14,,,,,,,,,,,,,,,,
312581,"Escola Básica de Vale - São Martinho, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,76.0,18.0,21.0,16.0,21.0,0.0,,,,,,,,,,,,,,,,
312584,"Escola Básica de Igreja, Ruivães, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,72.0,23.0,18.0,16.0,15.0,0.0,,,,,,,,,,,,,,,,
312592,"Escola Básica de Cavalões, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,22.0,12.0,0.0,0.0,10.0,0.0,,,,,,,,,,,,,,,,
312594,"Escola Básica Dr. Nuno Simões, Calendário, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,127.0,44.0,44.0,19.0,20.0,0.0775,86,105,83,92,82,80,110,92,0.52,0.48,202,0.10999999940395355,0.07999999821186066,73,0.9863013698630136,0.9507242739892474
312604,"Escola Básica D. Maria II, Gavião, Vila Nova de Famalicão",Vila Nova de Famalicão,,,,2eme_cycle_uniquement,,,,,,,130,156,130,135,154,133,117,152,0.49,0.51,269,0,0.03999999910593033,151,0.9536423841059603,0.9619190689563979
312608,"Escola Básica de Delães, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,86.0,20.0,23.0,23.0,20.0,0.0,,,,,,,,,,,,,,,,
312640,"Escola Básica Conde de Arnoso, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,91.0,25.0,25.0,19.0,22.0,0.0,78,65,82,77,88,88,68,92,0.51,0.49,160,0,0,83,0.9879518072289156,0.966927731942099
312680,"Escola Básica de Lagoa, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,78.0,17.0,24.0,16.0,21.0,0.0,,,,,,,,,,,,,,,,
312715,"Escola Básica de Quintão, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,42.0,12.0,15.0,3.0,12.0,0.0,,,,,,,,,,,,,,,,
312741,"Escola Básica de Castelões, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,85.0,21.0,20.0,23.0,21.0,0.0,,,,,,,,,,,,,,,,
312746,"Escola Básica Júlio Brandão, Vila Nova de Famalicão",Vila Nova de Famalicão,,,,2eme_cycle_uniquement,,,,,,,291,309,282,290,262,279,254,267,0.51,0.49,521,0.029999999329447746,0.029999999329447746,251,0.9880478087649402,0.975994066533564
312780,"Escola Básica de Landim, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,58.0,22.0,17.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,
312787,"Escola Básica de Gondifelos, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_et_2eme_cycle,84.0,20.0,22.0,20.0,22.0,0.0,66,51,51,66,64,54,43,68,0.5,0.5,111,0,0,62,0.9838709677419355,0.9636971384733396
312868,"Escola Básica de Lagarinhos, Brufe, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,46.0,21.0,25.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
312870,"Escola Básica de Vale - São Cosme, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,71.0,18.0,16.0,17.0,20.0,0.0,,,,,,,,,,,,,,,,
312922,"Escola Básica de Sapugal, Fradelos, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,69.0,21.0,17.0,18.0,13.0,0.0,,,,,,,,,,,,,,,,
312942,"Escola Básica de Carvalho, Brufe, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,41.0,0.0,0.0,19.0,22.0,0.0,,,,,,,,,,,,,,,,
312965,"Escola Básica de Esmeriz, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,86.0,24.0,21.0,21.0,20.0,0.0,,,,,,,,,,,,,,,,
312980,"Escola Básica de Valdossos, Fradelos, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,58.0,21.0,15.0,10.0,12.0,0.02,,,,,,,,,,,,,,,,
312985,"Escola Básica Senador Sousa Fernandes, Vila Nova de Famalicão",Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,44.0,15.0,10.0,7.0,12.0,0.0,,,,,,,,,,,,,,,,
312999,Escola Mais Plural,Vila Nova de Famalicão,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,78.0,21.0,21.0,20.0,16.0,0.0,,,,,,,,,,,,,,,,
313001,"Escola Básica de Cabanelas, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,55.0,20.0,7.0,12.0,16.0,0.0,,,,,,,,,,,,,,,,
313002,"Escola Básica n.º 1 de Prado, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,188.0,51.0,38.0,56.0,43.0,0.0,,,,,,,,,,,,,,,,
313003,Colégio Dom João de Aboim,Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,149.0,49.0,34.0,41.0,25.0,0.0,,,,,,,,,,,,,,,,
313126,"Escola Básica de Prado, Vila Verde",Vila Verde,,,,2eme_cycle_uniquement,,,,,,,74,111,89,75,109,89,106,112,0.55,0.45,218,0,0,105,0.9904761904761905,0.9443602748667377
313135,"Escola Básica de Moure e Ribeira do Neiva, Ribeira, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_et_2eme_cycle,88.0,21.0,23.0,24.0,20.0,0.0,52,61,53,54,52,56,47,51,0.56,0.44,98,0,0.019999999552965164,47,1,0.9468300602545106
313163,"Escola Básica de Aboim da Nóbrega, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
313257,"Escola Básica de Lanhas, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
313331,"Escola Básica de Lage, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,114.0,21.0,46.0,23.0,24.0,0.0,,,,,,,,,,,,,,,,
313391,"Escola Básica de Atães, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,30.0,10.0,4.0,8.0,8.0,0.0,,,,,,,,,,,,,,,,
313458,"Escola Básica de Sobral, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,71.0,18.0,9.0,23.0,21.0,0.0,,,,,,,,,,,,,,,,
313460,"Escola Básica de Freiriz, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,37.0,11.0,6.0,9.0,11.0,0.0,,,,,,,,,,,,,,,,
313467,"Escola Básica de Soutelo, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,69.0,16.0,14.0,14.0,25.0,0.0,,,,,,,,,,,,,,,,
313473,"Escola Básica de Barbudo, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,45.0,8.0,15.0,10.0,12.0,0.0,,,,,,,,,,,,,,,,
313507,Escola Básica de Vila Verde,Vila Verde,,,,2eme_cycle_uniquement,,,,,,,158,148,176,165,165,176,174,166,0.54,0.46,340,0.009999999776482582,0.019999999552965164,153,0.9738562091503268,0.955555028569838
313540,"Escola Básica Monsenhor Elísio Araújo, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_et_2eme_cycle,112.0,31.0,32.0,24.0,25.0,0.015,63,71,79,64,66,78,60,68,0.53,0.47,128,0,0.009999999776482582,65,0.9692307692307692,0.95077939126358
313611,"Escola Básica de Ribeira do Neiva, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_et_2eme_cycle,103.0,28.0,30.0,24.0,21.0,0.0,33,45,36,35,24,36,29,27,0.5700000000000001,0.43,56,0,0,23,1,0.9482173266543015
313615,"Escola Básica de Parada de Gatim, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
313619,"Escola Básica de Geme, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,24.0,3.0,6.0,8.0,7.0,0.0,,,,,,,,,,,,,,,,
313742,"Escola Básica de Turiz, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,63.0,17.0,19.0,11.0,16.0,0.0,,,,,,,,,,,,,,,,
313766,"Escola Básica de Oleiros, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,38.0,9.0,7.0,14.0,8.0,0.0,,,,,,,,,,,,,,,,
313882,Escola Básica n.º 2 de Vila Verde,Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,255.0,64.0,66.0,53.0,72.0,0.0025,,,,,,,,,,,,,,,,
313942,"Escola Básica de Oriz - São Miguel, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
313949,"Escola Básica de Sande, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
313981,"Escola Básica de Esqueiros, Vila Verde",Vila Verde,Porto,Área Metropolitana do Porto,Norte,1er_cycle_uniquement,39.0,9.0,7.0,13.0,10.0,0.0,,,,,,,,,,,,,,,,
314001,"Escola Básica de S. Miguel, Vizela",Vizela,Santarém,Lezíria do Tejo,Oeste e Vale do Tejo,1er_cycle_uniquement,237.0,52.0,66.0,63.0,56.0,0.0,,,,,,,,,,,,,,,,
314182,"Escola Básica e Secundária de S. Bento, Vizela",Vizela,,,,2eme_cycle_uniquement,,,,,,,96,109,80,96,95,84,102,102,0.52,0.48,204,0,0,94,1,0.9708637300704794
401878,Escola Básica e Secundária de Alfândega da Fé,Alfândega da Fé,,,,2eme_cycle_uniquement,,,,,,,28,25,18,30,30,20,31,28,0.43999999999999995,0.56,59,0,0,28,1,0.9458471811028915
401950,Escola Básica de Alfândega da Fé,Alfândega da Fé,Aveiro,Região de Aveiro,Centro,1er_cycle_uniquement,98.0,22.0,22.0,21.0,33.0,0.0075,,,,,,,,,,,,,,,,
402001,"Escola Básica da Sé, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,260.0,72.0,71.0,51.0,66.0,0.0075,,,,,,,,,,,,,,,,
402002,"Escola Básica de Santa Maria, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,189.0,46.0,48.0,42.0,53.0,0.0,,,,,,,,,,,,,,,,
402250,"Escola Básica de Santa Comba de Rossas, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
402321,Escola Básica n.º 10 de Bragança,Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,80.0,15.0,24.0,20.0,21.0,0.01,,,,,,,,,,,,,,,,
402347,"Escola Básica e Secundária Miguel Torga, Bragança",Bragança,,,,2eme_cycle_uniquement,,,,,,,42,68,50,44,38,59,32,43,0.55,0.45,75,0.029999999329447746,0,37,1,0.9803725613518981
402520,Escola Básica n.º 3 de Bragança,Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,84.0,23.0,21.0,21.0,19.0,0.025,,,,,,,,,,,,,,,,
402554,"Escola Básica de Izeda, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_et_2eme_cycle,0.0,0.0,0.0,0.0,0.0,,*,*,*,*,*,*,*,*,*,*,*,*,-,-,-,-
402601,"Escola Básica Paulo Quintela, Bragança",Bragança,,,,2eme_cycle_uniquement,,,,,,,156,169,171,155,143,177,136,143,0.56,0.44,279,0,0.029999999329447746,142,0.971830985915493,0.9657841110448752
402653,Escola de Santa Clara,Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,78.0,23.0,16.0,17.0,22.0,0.0,,,,,,,,,,,,,,,,
402716,"Escola Básica de Rebordãos, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,22.0,7.0,2.0,7.0,6.0,0.0,,,,,,,,,,,,,,,,
402719,"Escola Básica Augusto Moreno, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_et_2eme_cycle,220.0,45.0,73.0,57.0,45.0,0.0275,87,49,56,90,98,54,54,107,0.5,0.5,161,0,0.05999999865889549,95,0.9578947368421052,0.9578808581785508
402846,Centro Social Do Sagrado Coração De Jesus,Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,67.0,17.0,23.0,17.0,10.0,0.0225,,,,,,,,,,,,,,,,
402878,"Escola Básica de Parada, Bragança",Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
402997,Escola Básica n.º 8 de Bragança,Bragança,Beja,Baixo Alentejo,Alentejo,1er_cycle_uniquement,25.0,5.0,10.0,0.0,10.0,0.1333,,,,,,,,,,,,,,,,
403001,Escola Básica de Carrazeda de Ansiães,Carrazeda de Ansiães,Braga,Cávado,Norte,1er_cycle_uniquement,162.0,42.0,33.0,35.0,52.0,0.0,,,,,,,,,,,,,,,,
403561,Escola Básica e Secundária de Carrazeda de Ansiães,Carrazeda de Ansiães,,,,2eme_cycle_uniquement,,,,,,,40,37,33,40,34,34,34,36,0.56,0.44,70,0,0,34,1,0.9391623377411475
404745,"Escola Básica Guerra Junqueiro, Freixo de Espada à Cinta",Freixo de Espada à Cinta,,,,2eme_cycle_uniquement,,,,,,,21,28,30,19,21,25,30,19,0.43000000000000005,0.57,49,0.029999999329447746,0,20,1,0.9301359118277711
404746,"Escola Básica de Freixo, Freixo de Espada à Cinta",Freixo de Espada à Cinta,Bragança,Terras de Trás-os-Montes,Norte,1er_cycle_uniquement,87.0,23.0,16.0,25.0,23.0,0.01,,,,,,,,,,,,,,,,
405001,Escola Básica de Macedo de Cavaleiros,Macedo de Cavaleiros,Castelo Branco,Beira Baixa,Centro,1er_cycle_uniquement,178.0,97.0,81.0,0.0,0.0,0.03,,,,,,,,,,,,,,,,
405116,"Escola Básica de Morais, Macedo de Cavaleiros",Macedo de Cavaleiros,Castelo Branco,Beira Baixa,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
405193,"Escola Básica de Chacim, Macedo de Cavaleiros",Macedo de Cavaleiros,Castelo Branco,Beira Baixa,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
405195,Escola Básica e Secundária de Macedo de Cavaleiros,Macedo de Cavaleiros,Castelo Branco,Beira Baixa,Centro,1er_et_2eme_cycle,174.0,0.0,0.0,91.0,83.0,0.065,79,106,105,77,80,107,87,90,0.5,0.5,177,0.009999999776482582,0,77,0.987012987012987,0.9323872922456675
406621,Escola Básica de Miranda do Douro,Miranda do Douro,Coimbra,Região de Coimbra,Centro,1er_cycle_uniquement,107.0,35.0,24.0,34.0,14.0,0.0,,,,,,,,,,,,,,,,
406691,Escola Básica e Secundária de Miranda do Douro,Miranda do Douro,,,,2eme_cycle_uniquement,,,,,,,32,30,27,29,16,27,31,17,0.48,0.52,48,0,0,16,1,0.9601000336161033
406761,"Escola Básica de Sendim, Miranda do Douro",Miranda do Douro,Coimbra,Região de Coimbra,Centro,1er_et_2eme_cycle,48.0,17.0,9.0,12.0,10.0,0.0275,16,23,11,16,18,10,16,18,0.43999999999999995,0.56,34,0,0,18,1,0.9442318993270958
406886,"Escola Básica de Palaçoulo, Miranda do Douro",Miranda do Douro,Coimbra,Região de Coimbra,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
407075,"Escola Básica do Convento, Mirandela",Mirandela,Évora,Alentejo Central,Alentejo,1er_cycle_uniquement,194.0,50.0,49.0,51.0,44.0,0.005,,,,,,,,,,,,,,,,
407565,"Escola Básica Luciano Cordeiro, Mirandela",Mirandela,Évora,Alentejo Central,Alentejo,1er_et_2eme_cycle,177.0,49.0,63.0,21.0,44.0,0.03,175,176,166,168,178,164,132,177,0.51,0.49,309,0.03999999910593033,0.009999999776482582,167,0.9880239520958084,0.9605137593334556
407604,Colégio Infantil de Nossa Senhora do Amparo,Mirandela,Évora,Alentejo Central,Alentejo,1er_cycle_uniquement,54.0,13.0,15.0,13.0,13.0,0.0,,,,,,,,,,,,,,,,
407787,"Escola Básica de Pereira, Mirandela",Mirandela,Évora,Alentejo Central,Alentejo,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
407788,"Escola Básica do Fomento, Mirandela",Mirandela,Évora,Alentejo Central,Alentejo,1er_cycle_uniquement,161.0,26.0,25.0,72.0,38.0,0.0025,,,,,,,,,,,,,,,,
407897,"Escola Básica de Torre de Dona Chama, Mirandela",Mirandela,Évora,Alentejo Central,Alentejo,1er_et_2eme_cycle,35.0,11.0,9.0,7.0,8.0,0.0275,15,22,15,15,15,15,16,13,0.5900000000000001,0.41,29,0,0,15,0.9333333333333333,0.8797230858047428
408001,Escola Básica de Mogadouro,Mogadouro,Faro,Algarve,Algarve,1er_cycle_uniquement,169.0,46.0,44.0,43.0,36.0,0.0,,,,,,,,,,,,,,,,
408133,"Escola Básica de Bemposta, Mogadouro",Mogadouro,Faro,Algarve,Algarve,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
408677,Escola Básica e Secundária do Mogadouro,Mogadouro,,,,2eme_cycle_uniquement,,,,,,,61,30,47,58,57,55,49,59,0.52,0.48,108,0,0,55,1,0.9562373249991468
409001,"Escola Básica Visconde de Vila Maior, Torre de Moncorvo",Torre de Moncorvo,Guarda,Beiras e Serra da Estrela,Centro,1er_cycle_uniquement,126.0,26.0,37.0,36.0,27.0,0.05,,,,,,,,,,,,,,,,
409629,"Escola Básica e Secundária Dr. Ramiro Salgado, Torre de Moncorvo",Torre de Moncorvo,,,,2eme_cycle_uniquement,,,,,,,42,46,49,39,47,42,44,41,0.53,0.47,85,0.05000000074505806,0,35,0.8571428571428571,0.9351873737046785
410156,"Escola Básica de Santa Comba de Vilariça, Vila Flor",Vila Flor,Leiria,Região de Leiria,Centro,1er_cycle_uniquement,22.0,5.0,9.0,1.0,7.0,0.36,,,,,,,,,,,,,,,,
410277,"Escola Básica de Seixo de Manhoses, Vila Flor",Vila Flor,Leiria,Região de Leiria,Centro,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
410378,Escola Básica e Secundária de Vila Flor,Vila Flor,,,,2eme_cycle_uniquement,,,,,,,41,47,41,39,36,41,43,33,0.49,0.51,76,0,0,34,0.9117647058823529,0.9469202668755097
410591,"Escola Básica de Samões, Vila Flor",Vila Flor,Leiria,Região de Leiria,Centro,1er_cycle_uniquement,28.0,9.0,7.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,
410947,"Escola Básica Dr. Artur Pimentel, Vila Flor",Vila Flor,Leiria,Região de Leiria,Centro,1er_cycle_uniquement,86.0,23.0,17.0,18.0,28.0,0.015,,,,,,,,,,,,,,,,
411213,Escola Básica n.º 1 de Vimioso,Vimioso,Lisboa,Grande Lisboa,Grande Lisboa,1er_cycle_uniquement,80.0,25.0,19.0,15.0,21.0,0.0,,,,,,,,,,,,,,,,
411953,Escola Básica de Vimioso,Vimioso,,,,2eme_cycle_uniquement,,,,,,,21,23,23,22,19,22,23,17,0.55,0.45,40,0,0,15,0.9333333333333333,0.9688292376483544
412158,Escola Básica de Vinhais,Vinhais,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,116.0,28.0,33.0,28.0,27.0,0.03,,,,,,,,,,,,,,,,
412189,"Escola Básica de Ervedosa, Vinhais",Vinhais,Portalegre,Alto Alentejo,Alentejo,1er_cycle_uniquement,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
