NO_REGIAO;NO_UF;SG_UF;NO_MUNICIPIO;CO_MUNICIPIO;NO_ENTIDADE;CO_ENTIDADE;TP_DEPENDENCIA;TP_LOCALIZACAO;DS_ENDERECO;NU_ENDERECO;NO_BAIRRO;CO_CEP;LATITUDE;LONGITUDE;TP_SITUACAO_FUNCIONAMENTO;IN_COMUM_FUND_AI
Sudeste;São Paulo;SP;São José dos Campos;3549904;JULIA BERNARDES RODRIGUES PROFA EMEFI;35009619;3;1;SAO CRISTOVAO;843;JARDIM SAO JUDAS TADEU;12228260;-23.25500615;-45.83067487;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SANTANA DO PARAIBA EMEFI;35009620;3;1;GUARANI;130;SANTANA;12211740;-23.1592085;-45.89664355;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;EDEWALDO FREITAS GAIA SANT ANA PROF EMEFI;35009621;3;1;ROSARIO;540;JARDIM AMERICA;12235420;-23.23441057;-45.90032921;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SUELY ANTUNES DE MELLO PROFA EMEFI;35009622;3;1;SIQUEIRA CAMPOS;845;CENTRO;12210250;-23.17851968;-45.87888991;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ESCOLA JARDIM AURORA;35009640;4;1;PONCAS;515;CHACARAS SAO JOSE;12227550;;;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;GLOW SCHOOL ESCOLA DE ENSINO FUNDAMENTAL LTDA;35010256;4;1;ALFREDO IGNACIO NOGUEIRA PENIDO;550;PARQUE RESIDENCIAL AQUARIUS;12246000;;;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO SERRAMAR;35010265;4;1;DURVAL MESSIAS QUEIROGA;84;CONDOMINIO RESIDENCIAL MONACO;12244142;;;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MIRIAM RICCI ESCOLA MONTESSORIANA;35010383;4;1;RUA JORGE BARBOSA MOREIRA;128;VILA EMA;12243070;;;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MADRE TERESA EMEFI;35011207;3;2;ESTRADA MUNICIPAL DO JAGUARI;11500;JAGUARI;12214000;;;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JORGE BARBOSA MOREIRA PROFESSOR;35013559;2;1;MARIA CANDIDA DELGADO;10;VILA CANDIDA;12213531;-23.14073661;-45.90181349;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;EUCLIDES BUENO MIRAGAIA;35013602;2;1;DOS TAMOIOS;470;VILA NAIR;12231590;-23.21859;-45.88003167;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;FRANCISCO JOAO LEME;35013638;2;1;CONSTITUINTE;37;VILA VENEZIANI;12212380;-23.15082;-45.90276;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;WILMA RAGAZZI BOCCARDO PROFESSORA;35013778;2;1;BACABAL;3550;PARQUE INDUSTRIAL;12235681;-23.25419;-45.91544667;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JOSE MARIOTTO FERREIRA MAJOR AVIADOR;35013869;2;1;H17B;50;CAMPUS DO CTA;12228530;-23.2032475;-45.8695344;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ELMANO FERREIRA VELOSO;35035385;2;1;MONTE AZUL;795;CHACARAS REUNIDAS;12238350;-23.2525163;-45.9241655;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JUVENAL MACHADO DE ARAUJO PROFESSOR;35035397;2;1;VICENTE CELESTINO;150;VILA TESOURO;12221540;-23.17031639;-45.84033338;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LOURDES MARIA DE CAMARGO PROFESSORA;35037837;2;1;DOM PEDRO I;341;JARDIM IMPERIAL;12234010;-23.28265321;-45.89749643;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JENI DAVI BACHA PROFESSORA;35037849;2;1;ANTONIO O. PINTO;83;BUQUIRINHA;12213831;-23.1115741;-45.9132452;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;FRANCISCO LOPES DE AZEVEDO PROFESSOR;35039640;2;1;ANTARES;330;JARDIM SATELITE;12230250;-23.22024041;-45.89594122;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MALBA THEREZA FERRAZ CAMPANER PROFESSORA;35042316;2;1;MIKADO;142;JARDIM ORIENTE;12236160;-23.2427128;-45.8961898;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DOMINGOS DE MACEDO CUSTODIO PROFESSOR;35042336;2;1;BENEDITO UGOLINO SILVA GUERRA;311;VILA SAO BENEDITO;12227060;-23.19562024;-45.86447073;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARILDA FERREIRA DE BRITO BARROS PEREIRA;35045470;2;1;MANOEL SALDANHA;401;CONJUNTO RESIDENCIAL VALE DOS PINHEIROS;12242330;-23.1979877;-45.9123357;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;AYR PICANCO BARBOSA DE ALMEIDA PROFESSORA;35047958;2;1;GALILEIA;365;BOSQUE DOS EUCALIPTOS;12233250;-23.23935667;-45.88648667;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;WALDEMAR RAMOS PROF EMEFI;35056765;3;1;MEXICO;84;CIDADE VISTA VERDE;12223410;-23.1824862;-45.8313843;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;PALMYRA SANT ANNA PROFA EMEFI;35056777;3;1;PRESIDENTE JUSCELINO KUBITSCHEK;6907;VILA INDUSTRIAL;12220000;-23.1835301;-45.8592853;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;OTACILIA MADUREIRA DE MOURA PROFA EMEFI;35056789;3;1;TEREZINHA CESAR DA SILVA;101;VILA NOVA CONCEICAO;12231270;-23.2100832;-45.8855467;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ANA BERLING MACEDO PROFA EMEFI;35056790;3;1;ALZIRIO LEBRAO;318;ALTO DA PONTE;12212500;-23.1516304;-45.8997404;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA NAZARETH DE MOURA VERONESE PROFA EMEFI;35056807;3;1;COLUMBA;45;JARDIM DA GRANJA;12227510;-23.2063661;-45.8527626;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SEBASTIANA COBRA PROFA EMEFI;35056819;3;1;DOS AMORES-PERFEITOS;95;JARDIM DAS INDUSTRIAS;12240150;-23.2291151;-45.9187036;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;AUREA CANTINHO RODRIGUES PROFA EMEFI;35056820;3;1;IRAN;135;JARDIM OSWALDO CRUZ;12216600;-23.2004196;-45.8829011;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MERCEDES CARNEVALLI KLEIN PROFA EMEFI;35056832;3;1;ITAPOA;350;JARDIM SATELITE;12230810;-23.2296348;-45.8879524;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA DE MELO PROFA EMEFI;35056844;3;1;INGA;40;PARQUE INDUSTRIAL;12235741;-23.239944;-45.9069857;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA OFELIA VENEZIANI PEDROSA PROFA EMEFI;35062480;3;1;SERGIO GONZAGA AZEVEDO;130;JARDIM LIMOEIRO;12241340;-23.2408484;-45.9337673;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;PEDRO DE ALCANTARA DOM EMEFI;35062492;3;1;ADILSON JOSE DA CRUZ;7581;CONJUNTO RESIDENCIAL DOM PEDRO I;12232750;-23.2803711;-45.8868179;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;VERA BABO DE OLIVEIRA PROFA EMEFI;35069048;3;1;ALTO DO RIO DOCE;801;JARDIM ALTOS DE SANTANA;12214010;-23.1688832;-45.9126201;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LEONOR PEREIRA NUNES GALVAO PROFA EMEFI;35069085;3;1;JOSE MOLINA;150;VILA INDUSTRIAL;12220300;-23.1799848;-45.8589393;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;POSSIDONIO JOSE DE FREITAS EMEFI;35069097;3;1;FELICIO JABBUR NASSER;935;CONJUNTO RESIDENCIAL GALO BRANCO;12247530;-23.1362883;-45.7748366;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;THEREZINHA DO MENINO JESUS SOARES DO NASCIMENTO PROFA EMEFI;35070476;3;1;FRANCISCO CARLOS BARBOSA;200;CONJUNTO RESIDENCIAL DOM PEDRO I;12232841;-23.2819397;-45.8915328;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA AMELIA WAKAMATSU PROFA EMEFI;35074925;3;1;VIRGILIO FERNANDES DE OLIVEIRA;31;CAMPOS DE SAO JOSE;12226690;-23.2100294;-45.8100383;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ANTONIO PALMA SOBRINHO PROF EMEFI;35078153;3;1;ANGELO SCARPEL;163;PARQUE NOVA ESPERANCA;12226170;-23.2008178;-45.7846598;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SONHO DE CRIANCA CENTRO EDUCACIONAL;35079856;4;1;ANA ELISABETE MARTINELLI GODINHO;160;JARDIM TORRAO DE OURO;12229003;-23.26463006;-45.87141886;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ROSA TOMITA PROFA EMEFI;35084621;3;1;AYRTON SENNA DA SILVA;90;JARDIM SAO JOSE II;12248678;-23.1700706;-45.7786845;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;VERA LUCIA CARNEVALLI BARRETO PROFA EMEFI;35086022;3;1;OLIVO GOMES;520;SANTANA;12211115;-23.1675221;-45.8913809;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ELZA REGINA FERREIRA BEVILACQUA PROFA EMEFI;35090050;3;1;BRENO DE MOURA;SN;JARDIM ESTORIL;12232040;-23.2502202;-45.8833907;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JACYRA VIEIRA BARACHO PROFA EMEFI;35090136;3;1;FLORENCA;100;JARDIM VENEZA;12237060;-23.2433087;-45.9108519;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MOACYR BENEDICTO DE SOUZA PROF EMEFI;35092241;3;1;MARIA MARTINS OTTOBONI;100;CAMPO DOS ALEMAES;12239420;-23.2725699;-45.895415;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LUCIA PEREIRA RODRIGUES PROFA EMEFI;35092265;3;1;IV CENTENARIO;401;VILA RICA;12228110;-23.2488106;-45.8332212;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;HELIO AUGUSTO DE SOUZA PROF EMEFI;35096672;3;1;DOS MUSICOS;SN;JARDIM VALPARAIBA;12221371;-23.1748804;-45.8420561;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;OPCAO COLEGIO TECNICO;35104930;4;1;ANCHIETA;908;JARDIM NOVA AMERICA;12242280;-23.192284;-45.8932136;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SESI 182 CENTRO EDUCACIONAL;35110942;4;1;CIDADE JARDIM;4389;JARDIM PORTUGAL;12232000;-23.25274336;-45.88495914;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MONTEIRO LOBATO EEIFM;35110978;4;1;SAO JOAO;2500;JARDIM DAS COLINAS;12242000;-23.2098481;-45.9100987;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;FRANCISCANO NOSSA SENHORA APARECIDA COLEGIO;35111016;4;1;CORONEL JOSE MONTEIRO;621;CENTRO;12210140;-23.18172659;-45.88134371;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;INSTITUTO SAO JOSE;35111089;4;1;PRESIDENTE WENCESLAU BRAZ;161;JARDIM ESPLANADA II;12242780;-23.20018077;-45.90291755;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;WALTER FORTUNATO ESCOLA;35118631;4;1;BOGOTA;204;CIDADE VISTA VERDE;12223710;-23.18071497;-45.82579523;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;NATURAL VIVENCIA ESCOLA DE EI E EF;35119830;4;1;LINEU DE MOURA;400;URBANOVA;12244380;-23.1966;-45.9127;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CENTRO ATEND SOCIOEDUC ADOLESC SAO JOSE DOS CAMPOS CI;35121605;2;1;DOS TAMOIOS;KM 12;BAIRRO DA PERNAMBUCANA;12228845;-23.277969;-45.8079087;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CENTRO EDUCACIONAL OBJETIVO UNIDADE AQUARIUS;35134259;4;1;RODRIGO REIS TUY;1200;JARDIM SERIMBURA;12242014;-23.21198545;-45.90113649;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO SALONI;35137561;4;1;RODOLFO PADRE;222;VILA EMA;12243080;-23.20394567;-45.90233543;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO MATER DEI;35139294;4;1;LINEU DE MOURA;1055;URBANOVA;12244380;-23.1978962;-45.9178323;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO OBJETIVO ESPLANADA;35139300;4;1;BARAO DO RIO BRANCO;474;JARDIM ESPLANADA;12242800;-23.19557582;-45.90415528;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ADVENTISTA DE SAO JOSE DOS CAMPOS COLEGIO;35139312;4;1;MANOEL FILHO;300;BOSQUE EUCALIPTOS;12233690;-23.254588;-45.8875036;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ESCOLA CRISTA BATISTA REGULAR;35140041;4;1;WLADIMIR HERZOG;32;BOSQUE DOS EUCALIPTOS;12233610;-23.25158333;-45.88668667;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CASSIANO RICARDO COLEGIO EIEEF;35140053;4;1;DONA MARIA AUGUSTA FAGUNDES GOMES;41;JARDIM DAS INDUSTRIAS;12240740;-23.21984604;-45.91838085;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;INSTITUTO EDUCACIONAL IGUATEMY ESCOLA DE EI EF E EM;35140065;4;1;CLARA SANTA;260;VILA ADYANA;12243630;-23.19625037;-45.8924354;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;EMAK ESCOLA EMANUEL KANT;35142268;4;1;GUIANA;184;CIDADE VISTA VERDE;12223300;-23.18228755;-45.83384665;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ELO EDUCACIONAL;35142694;4;1;CANDIDO MARCIANO LEITE;65;VILA BETANIA;12245486;-23.209626;-45.8931881;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;TEOFILO REZENDE COLEGIO;35143856;4;1;MOISES TRISTAO DOS SANTOS;64;FLORADAS DE SAO JOSE;12230087;-23.22035976;-45.88926988;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO JOSEENSE;35144496;4;1;YOSHIKATSU IIDA;8;RESIDENCIAL SOL NASCENTE;12236072;-23.24378785;-45.89242262;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO EVOLUCAO ED INFANTIL E ENS FUNDAMENTAL;35151762;4;1;CRATO;95;PARQUE INDUSTRIAL;12235580;-23.22717833;-45.90258;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ANCHIETA COLEGIO;35153394;4;1;DAS CHACARAS;389;JARDIM ORIENTE;12236080;-23.24260333;-45.893145;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO EVOLUTI;35153424;4;1;DOUTOR CARLOS ALBERTO FONTENELLE MOREIRA;393;JARDIM PORTUGAL;12232260;-23.2564765;-45.8819326;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LUCE PRIMA COLEGIO;35153436;4;1;JOSE AUGUSTO DOS SANTOS;145;FLORADAS DE SAO JOSE;12230085;-23.22070432;-45.88591495;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CRESCER ESPACO DE CRESCIMENTO E APERFEICOAMENTO PSICOPEDAGOGICO;35158355;4;1;RUI BARBOSA;1868;SANTANA;12212000;-23.1629589;-45.8949952;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ARLINDO CAETANO FILHO PROF EEIEF;35166716;4;1;DEPUTADO ULISSES GUIMARAES;181;PARQUE RESIDENCIAL AQUARIUS;12246080;-23.2178089;-45.9051357;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;EDUCANDARIO JESUS EUCARISTICO;35166728;4;1;IGUAPE;354;JARDIM SATELITE;12230720;-23.23503703;-45.88412893;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;RIBEIRO GOULART INSTITUTO DE EDUC ESC MAXIMUS;35167563;4;1;ISAAC NEWTON;37;JARDIM ORIENTE;12236240;-23.24251667;-45.901575;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JULIO MARIA PADRE ESCOLA DE EDUCACAO INFANTIL;35167587;4;1;OLIVO GOMES;310;VILA ALEXANDRINA;12211290;-23.1621716;-45.8938391;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JARDIM ENCANTADO CENTRO DE CONVIVENCIA INFANTIL E EF;35175584;4;1;SANTA FE;94;CIDADE VISTA VERDE;12223340;-23.18182667;-45.83179667;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DOM BOSCO COLEGIO;35175602;4;1;BARAO DO RIO BRANCO;960;JARDIM ESPLANADA II;12242800;-23.2001895;-45.9048464;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;VICTOR MARTINS RODRIGUES IEIEF;35179152;4;1;BARBACENA;426;JARDIM ISMENIA;12221000;-23.1734527;-45.8500918;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;INSTITUTO EDUCACIONA MONTE CASTELO;35179176;4;1;GOMIDE SANTOS;373;MONTE CASTELO;12215120;-23.18430245;-45.87284065;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CONSTRUIR CENTRO EDUCACIONAL;35179255;4;1;DOUTOR JOAO BATISTA SOARES DE QUEIROZ JUNIOR;30;JARDIM DAS INDUSTRIAS;12240000;-23.23217676;-45.91451107;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COLEGIO JOSEENSE UNIDADE II;35179322;4;1;LIVIO VENEZIANI;151;CHACARAS SAO JOSE;12227570;-23.20984033;-45.85579542;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DESPERTAR ESCOLA DE EDUCACAO INFANTIL E FUNDDAMENTAL;35188300;4;1;UBERABA;59;JARDIM ISMENIA;12220740;-23.1794805;-45.84915461;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;FUTURA GERACAO COLEGIO;35194578;4;1;BENEDITO MACHADO FIGUEIREDO;21;URBANOVA I;12244030;-23.1906411;-45.932572;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DOSULINA CHENQUE CHAVES DE ANDRADE PROFA EMEFI;35227900;3;1;PICO DAS AGULHAS NEGRAS;1594;JARDIM ALTOS DE SANTANA;12214000;-23.1595685;-45.9155803;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;GERALDO DE ALMEIDA PROF EMEFI;35227912;3;1;CAMOMILA;100;CHACARAS POUSADA DO VALE;12226763;-23.2221344;-45.7937904;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ALVARO GONCALVES PROF EMEFI;35241982;3;1;ALBERTINA PEREIRA LIMA;151;CAMPO DOS ALEMAES;12239740;-23.2695295;-45.8913894;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ILDETE MENDONCA BARBOSA PROFA EMEFI;35241994;3;1;DOUTOR MIGUEL JANSEN FILHO;80;RESIDENCIAL UNIAO;12239024;-23.2637358;-45.9054351;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LUZIA LEVINA APARECIDA BORGES PROFA EMEFI;35242007;3;1;HONORATO GONCALVES TEIXEIRA;205;JARDIM CRUZEIRO DO SUL;12234813;-23.2861194;-45.8905635;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;LUIZ LEITE PROF EMEFI;35271287;3;1;BENEDITO ANDRADE;5;CONJUNTO RESIDENCIAL GALO BRANCO;12247540;-23.1316377;-45.7655945;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;RUTH NUNES DA TRINDADE PROFA EMEFI;35271299;3;1;WALDEMAR TEIXEIRA;900;JARDIM TORRAO DE OURO;12229010;-23.2721845;-45.8632317;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SONIA MARIA PEREIRA DA SILVA PROFA EMEFI;35271305;3;1;DOS ALFAIATES;321;PARQUE NOVO HORIZONTE;12225740;-23.1981442;-45.7825163;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIANA TEIXEIRA CORNELIO PROFA EMEFI;35271457;3;1;BENEDITO PEREIRA LIMA;200;JARDIM TELESPARK;12212700;-23.1597774;-45.9095115;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ELIZABETE DE PAULA HONORATO PROFA EMEFI;35281670;3;1;AURELIO PORTILHO CASTELLANOS;124;JARDIM MARIANA I;12226854;-23.2132351;-45.8023775;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;SILVANA MARIA RIBEIRO DE ALMEIDA PROFA EMEFI;35281682;3;1;QUATRO DE MARCO;10;JARDIM DAS CEREJEIRAS;12225570;-23.1945907;-45.7925253;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;NORMA DE CONTI SIMAO PROFA EMEFI;35281694;3;1;JOAO ADAO;349;RESIDENCIAL BOSQUE DOS IPES;12236811;-23.2626516;-45.8977268;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;INOVANDO O APRENDIZADO INSTITUTO DE DESENVOLVIME EDUC IDEIA;35290439;4;1;MARIA PALMIRA FERREIRA IVO;15;BOSQUE DOS EUCALIPTOS;12233640;-23.2491712;-45.88668473;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ASTER COLEGIO;35294688;4;1;DOS ASTRONAUTAS;1705;JARDIM DA GRANJA;12227010;-23.20749197;-45.8585285;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;COC SJC UNIDADE SUL;35299480;4;1;LEONOR DE ALMEIDA RIBEIRO SOUTO;999;RESIDENCIAL UNIAO;12239050;-23.2703606;-45.905436;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;HOMERA DA SILVA BRAGA PROFA EMEFI;35359981;3;1;JOAQUIM DE PAULA;670;CIDADE MORUMBI;12236450;-23.2507553;-45.9000861;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;CICLO COLEGIO;35371555;4;1;PAPA JOAO PAULO II;85;URBANOVA VI;12244597;-23.19693333;-45.911815;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;POLIEDRO ENSINO FUNDAMENTAL COLEGIO;35372341;4;1;IRMA MARIA DEMETRIA KFURI;670;JARDIM ESPLANADA;12242500;-23.20301;-45.906535;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MOPPE II ESCOLA;35385165;4;1;LINEU DE MOURA;1645;URBANOVA;12244380;-23.196345;-45.91891;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA APARECIDA SANTOS RONCONI PROFA EMEFI;35436987;3;1;ANA GONCALVES DA CUNHA;400;MONTE CASTELO;12215390;-23.1878078;-45.8687384;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ILGA PUSPLATAIS PROFA EMEFI;35436999;3;1;UBERLANDIA;465;JARDIM ISMENIA;12220690;-23.1748634;-45.8475476;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;VERA MAGALDI CENTRO EDUCACIONAL;35440516;4;1;IPANEMA;388;JARDIM SATELITE;12230070;-23.22637334;-45.88221266;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARIA AUGUSTA MOREIRA DA COSTA PROFA EMEFI;35447535;3;1;DOS CANINDES;SN;JARDIM UIRA;12227621;-23.2116399;-45.8534233;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MERCEDES MARIA PEROTTI PROFA EMEFI;35447547;3;1;ESPERANCA;181;RIO COMPRIDO;12238537;-23.2561538;-45.9414753;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ECCOS COLEGIO;35448655;4;1;BARILOCHE;91;JARDIM AMERICA;12235320;-23.23143168;-45.90058571;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MARTHA ABIB CASTANHO PROFESSORA EMEFI;35463814;3;1;LEBLON;60;JARDIM SATELITE;12230021;-23.22324516;-45.88277805;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;POSSIDONIO SALLES PROFESSOR EMEFI;35463826;3;1;BENEDITO ERAS;SN;JARDIM AMERICANO;12225070;-23.179464;-45.8125263;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;HELIO WALTER BEVILACQUA PROFESSOR EMEFI;35495300;3;1;OSCAR FERREIRA SILVA;155;JARDIM REPUBLICA;12234831;-23.2892958;-45.8982216;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;INSPIRE COLEGIO;35499067;4;1;DUTRA PRESIDENTE;0;VILA TATETUBA;12220611;-23.19402322;-45.85900711;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;ALPHA LUMEN INSTITUTO;35561320;4;1;BARAO DO RIO BRANCO;882;JARDIM ESPLANADA II;12242800;-23.1995;-45.90671;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;MAPLE BEAR CANADIAN SCHOOL SJCAMPOS;35561575;4;1;LINEU DE MOURA;1095;URBANOVA;12244380;-23.19718495;-45.91805068;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;EMMANUEL ANTONIO DOS SANTOS EMEFI;35581297;3;1;DAS CEREJAS;150;RESIDENCIAL FREI GALVAO;12248701;-23.1682633;-45.7897439;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;PRESBITERIANA ESCOLA DE EDUCACAO INFANTIL ENSINO FUNDAMENTAL;35801732;4;1;JOSE FRANCISCO MARCONDES;187;JARDIM SAO VICENTE;12224350;-23.17198;-45.81623;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;NOSSA ESCOLA;35802980;4;1;CLAUDINO PINTO;53;CENTRO;12210010;-23.18839;-45.8841;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DINORA PEREIRA RAMOS BRITO PROFESSORA;35901532;2;1;JOAO RODOLFO CASTELLI;157;PUTIM;12228000;-23.24433892;-45.84424059;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;RUTH COUTINHO SOBREIRO PROFESSORA;35902548;2;1;JOSE ALVES DE PAIVA;530;JARDIM SANTA INES II;12248511;-23.17134;-45.80222667;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;DIRCE ELIAS PROFESSORA;35905124;2;2;MUNICIPAL JOSE BENEDITO DE OLIVEIRA;1991;FREITAS;12214422;-23.1103733;-45.9366653;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JOAO MOROTTI FILHO;35915026;2;1;IRENE TOLEDO DE SOUZA GOMES;SN;BOM RETIRO;12226280;-23.20937522;-45.75363576;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;JOAO FERREIRA DOS SANTOS PROFESSOR;35916304;2;1;QUINZE DE OUTUBRO;80;JARDIM DAS CEREJEIRAS;12225500;-23.1948111;-45.7919805;1;1
Sudeste;São Paulo;SP;São José dos Campos;3549904;XENOFONTE STRABAO DE CASTRO PROFESSOR;35917266;2;1;ABELARDO ALVES DE PAIVA;53;JARDIM SANTA INES I;12248490;-23.17316408;-45.79617571;1;1
