Calendar Year;ACARA SML ID;Location AGE ID;School AGE ID;School Name;Suburb;State;Postcode;School Sector;School Type;Campus Type;Rolled Reporting Description;Two years before Year 1 Offered;Two years before Year 1 Enrolments;One year before Year 1 Offered;One year before Year 1 Enrolments;Year 1 Offered;Year 1 Enrolments;Year 2 Offered;Year 2 Enrolments;Year 3 Offered;Year 3 Enrolments;Year 4 Offered;Year 4 Enrolments;Year 5 Offered;Year 5 Enrolments;Year 6 Offered;Year 6 Enrolments;Year 7 Offered;Year 7 Enrolments;Year 8 Offered;Year 8 Enrolments;Year 9 Offered;Year 9 Enrolments;Year 10 Offered;Year 10 Enrolments;Year 11 Offered;Year 11 Enrolments;Year 12 Offered;Year 12 Enrolments;Primary Ungraded Offered;Primary Ungraded Enrolments;Secondary Ungraded Offered;Secondary Ungraded Enrolments;Total Enrolments
2025;45296;46259;6259;Collingwood College;Collingwood;VIC;3066;Government;Combined;School Head Campus;Rolled Reporting;0;;1;29;1;23;1;30;1;25;1;42;1;39;1;46;1;55;1;72;1;63;1;87;1;102;1;78;0;;0;;691
2025;45297;49943;9943;Dunkeld Consolidated School;Dunkeld;VIC;3294;Government;Primary;School Head Campus;Rolled Reporting;0;;1;14;1;9;1;12;1;15;1;5;1;11;1;11;0;;0;;0;;0;;0;;0;;0;;0;;77
2025;45299;51393;11393;East Loddon P-12 College;Dingee;VIC;3571;Government;Combined;School Single Entity;Individual Reporting;0;;1;17;1;12;1;16;1;11;1;17;1;21;1;17;1;29;1;19;1;22;1;38;1;17;1;20;0;;0;;256
2025;45300;52190;12190;Foster Primary School;Foster;VIC;3960;Government;Primary;School Single Entity;Individual Reporting;0;;1;9;1;10;1;10;1;20;1;27;1;27;1;32;0;;0;;0;;0;;0;;0;;0;;0;;135
2025;45301;50699;10699;Goroke P-12 College;Goroke;VIC;3412;Government;Combined;School Single Entity;Individual Reporting;0;;1;8;1;4;1;9;1;8;1;5;1;9;1;5;1;6;1;5;1;6;1;3;1;3;1;3;0;;0;;74
2025;45302;49963;9963;Heywood Consolidated School;Heywood;VIC;3304;Government;Primary;School Single Entity;Individual Reporting;0;;1;14;1;14;1;16;1;9;1;20;1;16;1;16;0;;0;;0;;0;;0;;0;;0;;0;;105
2025;45303;51634;11634;Kiewa Valley Primary School;Tangambalanga;VIC;3691;Government;Primary;School Single Entity;Individual Reporting;0;;1;23;1;17;1;11;1;17;1;23;1;25;1;22;0;;0;;0;;0;;0;;0;;0;;0;;138
2025;45304;49613;9613;Lavers Hill K-12 College;Lavers Hill;VIC;3238;Government;Combined;School Head Campus;Rolled Reporting;0;;1;1;1;3;1;3;1;3;1;2;1;1;1;4;1;2;1;3;1;3;1;8;1;13;1;11;0;;0;;57
2025;45305;51383;11383;Lockington Consolidated School;Lockington;VIC;3563;Government;Primary;School Single Entity;Individual Reporting;0;;1;17;1;24;1;22;1;21;1;22;1;17;1;20;0;;0;;0;;0;;0;;0;;0;;0;;143
2025;45306;55927;15927;Manangatang P-12 College;Manangatang;VIC;3546;Government;Combined;School Single Entity;Individual Reporting;0;;1;2;1;3;1;2;1;9;1;5;1;8;1;3;1;4;1;6;1;3;1;8;1;4;1;1;0;;0;;58
2025;45307;49797;9797;Terang College;Terang;VIC;3264;Government;Combined;School Head Campus;Individual Reporting;0;;1;10;1;11;1;17;1;19;1;10;1;11;1;25;1;15;1;25;1;31;1;39;1;15;1;18;0;;0;;246
2025;45309;49982;9982;Merino Consolidated School;Merino;VIC;3310;Government;Primary;School Single Entity;Individual Reporting;0;;1;2;1;3;1;1;1;2;1;1;1;1;1;1;0;;0;;0;;0;;0;;0;;0;;0;;11
2025;45310;51435;11435;Rushworth P-12 College;Rushworth;VIC;3612;Government;Combined;School Single Entity;Individual Reporting;0;;1;1;1;4;1;3;1;5;1;6;1;5;1;6;1;30;1;25;1;31;1;20;1;20;1;15;0;;0;;171
2025;45311;48121;8121;Macleod College;Macleod;VIC;3085;Government;Combined;School Single Entity;Individual Reporting;0;;1;9;1;3;1;20;1;10;1;14;1;13;1;20;1;83;1;67;1;89;1;78;1;72;1;67;0;;0;;545
2025;45312;51853;11853;Pakenham Consolidated School;Pakenham;VIC;3810;Government;Primary;School Single Entity;Individual Reporting;0;;1;85;1;90;1;79;1;92;1;80;1;90;1;78;0;;0;;0;;0;;0;;0;;0;;0;;594
2025;45313;52264;12264;Poowong Consolidated School;Poowong;VIC;3988;Government;Primary;School Single Entity;Individual Reporting;0;;1;16;1;13;1;14;1;15;1;12;1;15;1;16;0;;0;;0;;0;;0;;0;;0;;0;;101
2025;45314;49892;9892;Port Fairy Consolidated School;Port Fairy;VIC;3284;Government;Primary;School Single Entity;Individual Reporting;0;;1;17;1;14;1;25;1;19;1;31;1;20;1;26;0;;0;;0;;0;;0;;0;;0;;0;;152
2025;45315;54904;14904;Red Hill Consolidated School;Red Hill;VIC;3937;Government;Primary;School Single Entity;Individual Reporting;0;;1;55;1;77;1;68;1;75;1;62;1;74;1;78;0;;0;;0;;0;;0;;0;;0;;0;;489
2025;45316;46633;6633;Sherbrooke Community School;Sassafras;VIC;3787;Government;Combined;School Single Entity;Individual Reporting;0;;0;;1;1;1;2;1;1;1;3;1;1;1;2;1;6;1;13;1;14;1;23;1;17;1;12;0;;0;;95
2025;45317;51451;11451;Tongala Primary School;Tongala;VIC;3621;Government;Primary;School Single Entity;Individual Reporting;0;;1;17;1;28;1;17;1;21;1;16;1;23;1;18;0;;0;;0;;0;;0;;0;;0;;0;;140
2025;45318;50911;10911;Werrimull P-12 School;Werrimull;VIC;3496;Government;Combined;School Single Entity;Individual Reporting;0;;1;3;1;1;1;5;0;;1;2;1;1;1;5;1;3;1;4;1;2;0;;1;4;0;;0;;0;;30
2025;45319;49779;9779;Camperdown College;Camperdown;VIC;3260;Government;Combined;School Head Campus;Rolled Reporting;0;;1;26;1;28;1;36;1;27;1;37;1;29;1;16;1;31;1;41;1;25;1;32;1;29;1;24;0;;0;;381
2025;45321;54793;14793;Timboon P-12 School;Timboon;VIC;3268;Government;Combined;School Single Entity;Individual Reporting;0;;1;45;1;31;1;36;1;45;1;37;1;45;1;26;1;43;1;35;1;45;1;38;1;48;1;30;0;;0;;504
2025;45322;56379;16379;Virtual School Victoria;Thornbury;VIC;3071;Government;Combined;School Head Campus;Rolled Reporting;0;;1;3;1;5;1;12;1;23;1;38;1;44;1;57;1;84;1;202;1;371;1;512;1;2356;1;2541;0;;0;;6248
2025;45323;50934;10934;Wedderburn College;Wedderburn;VIC;3518;Government;Combined;School Single Entity;Individual Reporting;0;;1;12;1;21;1;8;1;14;1;17;1;12;1;11;1;16;1;24;1;20;1;17;1;21;1;12;0;;0;;205
2025;45324;55053;15053;Mount Erin Secondary College;Frankston South;VIC;3199;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;44;1;82;1;95;1;88;1;97;1;84;0;;0;;490
2025;45326;56440;16440;Box Hill Senior Secondary College;Mont Albert North;VIC;3129;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1;27;1;78;1;86;1;90;0;;0;;281
2025;45327;55443;15443;Cobden Technical School;Cobden;VIC;3266;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;25;1;19;1;26;1;18;1;25;1;13;0;;0;;126
2025;45328;55450;15450;Lyndhurst Secondary College;Cranbourne;VIC;3977;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;140;1;135;1;153;1;138;1;162;1;104;0;;0;;832
2025;45329;50847;10847;Daylesford Secondary College;Daylesford;VIC;3460;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;63;1;91;1;73;1;77;1;65;1;48;0;;0;;417
2025;45330;56380;16380;Dromana Secondary College;Dromana;VIC;3936;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;280;1;284;1;324;1;310;1;284;1;270;0;;0;;1752
2025;45331;55830;15830;Grovedale College;Grovedale;VIC;3216;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;148;1;124;1;118;1;117;1;99;1;87;0;;0;;693
2025;45332;54889;14889;Irymple Secondary College;Irymple;VIC;3498;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;144;1;167;1;159;1;160;0;;0;;0;;0;;630
2025;45333;54245;14245;Crusoe 7-10 Secondary College;Kangaroo Flat;VIC;3555;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;246;1;217;1;250;1;212;0;;0;;0;;0;;925
2025;45334;55516;15516;Peter Lalor Secondary College;Lalor;VIC;3075;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1;25;1;49;1;27;0;;0;;101
2025;45335;48506;8506;Lilydale Heights College;Lilydale;VIC;3140;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;191;1;150;1;157;1;163;1;114;1;85;0;;0;;860
2025;45336;56432;16432;Staughton College;Melton South;VIC;3338;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;317;1;309;1;313;1;303;1;254;1;209;0;;0;;1705
2025;45337;56359;16359;Chaffey Secondary College;Mildura;VIC;3502;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;187;1;166;1;180;1;189;0;;0;;0;;0;;722
2025;45338;54988;14988;Bentleigh Secondary College;Bentleigh East;VIC;3165;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;168;1;159;1;166;1;162;1;153;1;128;0;;0;;936
2025;45339;46158;6158;Mount Clear College;Mount Clear;VIC;3350;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;157;1;167;1;183;1;171;1;168;1;136;0;;0;;982
2025;45340;48417;8417;Rosehill Secondary College;Niddrie;VIC;3042;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;201;1;189;1;177;1;211;1;176;1;155;0;;0;;1109
2025;45341;56065;16065;Northern College of the Arts and Technology;Preston;VIC;3072;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1;95;1;148;1;124;0;;0;;367
2025;45344;54862;14862;Victorian College Of The Arts Secondary School;Southbank;VIC;3006;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;24;1;25;1;41;1;44;1;99;1;111;0;;0;;344
2025;45345;55511;15511;Brauer Secondary College;Warrnambool;VIC;3280;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;179;1;149;1;132;1;147;1;147;1;112;0;;0;;866
2025;45346;54785;14785;Wyndham Central Secondary College;Werribee;VIC;3030;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;207;1;199;1;231;1;231;1;233;1;162;0;;0;;1263
2025;45347;54249;14249;Weeroona College Bendigo;Bendigo;VIC;3552;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;210;1;202;1;198;1;174;1;16;1;12;0;;0;;812
2025;45348;56071;16071;Whittlesea Secondary College;Whittlesea;VIC;3757;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;111;1;150;1;133;1;152;1;111;1;66;0;;0;;723
2025;45349;51684;11684;Alexandra Secondary College;Alexandra;VIC;3714;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;48;1;57;1;54;1;75;1;50;1;40;0;;0;;324
2025;45350;50119;10119;Ballarat High School;Lake Gardens;VIC;3350;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;279;1;211;1;261;1;258;1;280;1;172;0;;0;;1461
2025;45351;48243;8243;Balwyn High School;Balwyn North;VIC;3104;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;366;1;352;1;350;1;318;1;461;1;413;0;;0;;2260
2025;45352;48992;8992;Bayswater Secondary College;Bayswater;VIC;3153;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;63;1;58;1;35;1;24;1;39;1;37;0;;0;;256
2025;45353;50582;10582;Beaufort Secondary College;Beaufort;VIC;3373;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;28;1;47;1;32;1;36;1;30;1;28;0;;0;;201
2025;45354;51722;11722;Beechworth Secondary College;Beechworth;VIC;3747;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;70;1;58;1;43;1;52;1;32;1;27;0;;0;;282
2025;45355;49478;9478;Belmont High School;Belmont;VIC;3216;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;232;1;230;1;196;1;247;1;188;1;198;0;;0;;1291
2025;45356;51847;11847;Berwick Secondary College;Berwick;VIC;3806;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;238;1;275;1;294;1;305;1;264;1;250;0;;0;;1626
2025;45357;48389;8389;Blackburn High School;Blackburn;VIC;3130;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;214;1;207;1;216;1;232;1;241;1;179;0;;0;;1289
2025;45359;48381;8381;Box Hill High School;Box Hill;VIC;3128;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;261;1;241;1;266;1;256;1;292;1;231;0;;0;;1547
2025;45360;46184;6184;Braybrook College;Braybrook;VIC;3019;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;224;1;229;1;234;1;243;1;229;1;214;0;;0;;1373
2025;45361;48905;8905;Brentwood Secondary College;Glen Waverley;VIC;3150;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;226;1;285;1;271;1;286;1;234;1;263;0;;0;;1565
2025;45362;49274;9274;Brighton Secondary College;Brighton East;VIC;3187;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;115;1;146;1;143;1;142;1;167;1;160;0;;0;;873
2025;45363;51510;11510;Broadford Secondary College;Broadford;VIC;3658;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;153;1;148;1;152;1;150;1;128;1;83;0;;0;;814
2025;45364;47995;7995;Buckley Park College;Essendon;VIC;3040;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;195;1;137;1;142;1;121;1;130;1;163;0;;0;;888
2025;45365;48378;8378;Camberwell High School;Canterbury;VIC;3126;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;93;1;125;1;143;1;151;1;146;1;166;0;;0;;824
2025;45366;48379;8379;Canterbury Girls Secondary College;Canterbury;VIC;3126;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;164;1;140;1;124;1;111;1;123;1;113;0;;0;;775
2025;45367;49984;9984;Casterton Secondary College;Casterton;VIC;3311;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;26;1;20;1;17;1;19;1;14;1;10;0;;0;;106
2025;45368;49300;9300;Cheltenham Secondary College;Cheltenham;VIC;3192;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;100;1;113;1;126;1;136;1;162;1;122;0;;0;;759
2025;45369;46237;6237;Cobram Secondary College;Cobram;VIC;3644;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;92;1;91;1;80;1;99;1;60;1;35;0;;0;;457
2025;45370;51387;11387;Cohuna Secondary College;Cohuna;VIC;3568;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;37;1;35;1;41;1;24;1;28;1;23;0;;0;;188
2025;45372;52225;12225;Cranbourne Secondary College;Cranbourne;VIC;3977;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;169;1;185;1;190;1;187;1;202;1;206;0;;0;;1139
2025;45374;48446;8446;Croydon Community School;Croydon;VIC;3136;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;19;1;24;1;21;1;28;1;38;1;13;0;;0;;143
2025;45375;46262;6262;Mount Alexander 7-12 College;Flemington;VIC;3031;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;166;1;110;1;130;1;161;1;146;1;114;0;;0;;827
2025;45376;50701;10701;Dimboola Memorial Secondary College;Dimboola;VIC;3414;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;25;1;23;1;21;1;22;1;17;1;16;0;;0;;124
2025;45377;54872;14872;East Doncaster Secondary College;Doncaster East;VIC;3109;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;472;1;399;1;352;1;334;1;345;1;309;0;;0;;2211
2025;45378;50889;10889;Donald High School;Donald;VIC;3480;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;17;1;17;1;16;1;16;1;12;1;15;0;;0;;93
2025;45379;48256;8256;Doncaster Secondary College;Doncaster;VIC;3108;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;183;1;196;1;177;1;194;1;211;1;196;0;;0;;1157
2025;45380;51865;11865;Drouin Secondary College;Drouin;VIC;3818;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;195;1;185;1;219;1;219;1;159;1;136;0;;0;;1113
2025;45381;46170;6170;Eaglehawk Secondary College;Eaglehawk;VIC;3556;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;145;1;130;1;153;1;133;0;;0;;0;;0;;561
2025;45382;48232;8232;Eltham High School;Eltham;VIC;3095;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;204;1;181;1;219;1;267;1;211;1;244;0;;0;;1326
2025;45383;55445;15445;Elwood College;Elwood;VIC;3184;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;119;1;128;1;132;1;138;1;159;1;128;0;;0;;804
2025;45384;46254;6254;Epping Secondary College;Epping;VIC;3076;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;118;1;159;1;164;1;213;1;181;1;140;0;;0;;975
2025;45385;51527;11527;Euroa Secondary College;Euroa;VIC;3666;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;46;1;41;1;37;1;53;1;56;1;40;0;;0;;273
2025;45386;49021;9021;Fairhills High School;Knoxfield;VIC;3180;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;85;1;77;1;74;1;75;1;47;1;46;0;;0;;404
2025;45387;51241;11241;Bendigo South East 7-10 Secondary College;Bendigo;VIC;3550;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;263;1;240;1;268;1;259;0;;0;;0;;0;;1030
2025;45389;54792;14792;Foster Secondary College;Foster;VIC;3960;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;53;1;44;1;53;1;43;1;36;1;31;0;;0;;260
2025;45390;68484;28484;Frankston High School;Frankston;VIC;3199;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;352;1;342;1;303;1;359;1;318;1;290;0;;0;;1964
2025;45391;49570;9570;Geelong High School;East Geelong;VIC;3219;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;198;1;151;1;160;1;156;1;168;1;143;0;;0;;976
2025;45392;46198;6198;North Geelong Secondary College;North Geelong;VIC;3215;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;154;1;160;1;193;1;184;1;180;1;118;0;;0;;989
2025;45393;56388;16388;Gisborne Secondary College;Gisborne;VIC;3437;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;156;1;171;1;159;1;182;1;154;1;139;0;;0;;961
2025;45394;48003;8003;Gladstone Park Secondary College;Gladstone Park;VIC;3043;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;203;1;184;1;224;1;228;1;253;1;217;0;;0;;1309
2025;45395;56058;16058;Bundoora Secondary College;Bundoora;VIC;3083;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;110;1;105;1;103;1;99;1;67;1;56;0;;0;;540
2025;45396;54248;14248;Western Port Secondary College;Hastings;VIC;3915;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;129;1;137;1;129;1;129;1;134;1;89;0;;0;;747
2025;45397;46282;6282;Healesville High School;Healesville;VIC;3777;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;60;1;64;1;47;1;47;1;57;1;35;0;;0;;310
2025;45398;49964;9964;Heywood District Secondary College;Heywood;VIC;3304;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;9;1;15;1;16;1;15;1;9;1;8;0;;0;;72
2025;45399;54999;14999;Highvale Secondary College;Glen Waverley;VIC;3150;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;213;1;218;1;178;1;234;1;206;1;171;0;;0;;1220
2025;45400;69633;29633;Hopetoun P-12 College;Hopetoun;VIC;3396;Government;Combined;School Head Campus;Individual Reporting;0;;1;3;1;2;1;5;1;5;1;3;1;4;1;5;1;7;1;5;1;8;1;12;1;4;1;10;0;;0;;73
2025;45403;51401;11401;Kerang Technical High School;Kerang;VIC;3579;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;43;1;38;1;58;1;43;1;38;1;24;0;;0;;244
2025;45404;46320;6320;Kensington Community High School;Kensington;VIC;3031;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;11;1;13;1;20;1;19;1;18;1;14;0;;0;;95
2025;45405;46241;6241;Kew High School;Kew East;VIC;3102;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;142;1;148;1;165;1;161;1;204;1;195;0;;0;;1015
2025;45406;46193;6193;Koonung Secondary College;Mont Albert North;VIC;3129;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;227;1;198;1;186;1;234;1;199;1;188;0;;0;;1232
2025;45407;45158;5158;Koo Wee Rup Secondary College;Koo Wee Rup;VIC;3981;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;135;1;150;1;132;1;164;1;144;1;121;0;;0;;846
2025;45408;52160;12160;Korumburra Secondary College;Korumburra;VIC;3950;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;98;1;77;1;81;1;70;1;62;1;49;0;;0;;437
2025;45409;51446;11446;Kyabram P-12 College;Kyabram;VIC;3619;Government;Combined;School Head Campus;Rolled Reporting;0;;1;48;1;57;1;59;1;46;1;55;1;61;1;66;1;88;1;84;1;106;1;95;1;86;1;39;0;;0;;890
2025;45412;55029;15029;Kyneton High School;Kyneton;VIC;3444;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;141;1;101;1;115;1;117;1;77;1;76;0;;0;;627
2025;45413;46279;6279;Lalor Secondary College;Lalor;VIC;3075;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;188;1;183;1;186;1;200;1;188;1;165;0;;0;;1110
2025;45414;48099;8099;Lalor North Secondary College;Epping;VIC;3076;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;80;1;54;1;49;1;58;1;67;1;47;0;;0;;355
2025;45415;48504;8504;Lilydale High School;Lilydale;VIC;3140;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;274;1;291;1;299;1;221;1;191;1;148;0;;0;;1424
2025;45416;49249;9249;Lyndale Secondary College;Dandenong North;VIC;3175;Government;Secondary;School Head Campus;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;142;1;145;1;138;1;164;1;146;1;115;0;;0;;850
2025;45417;46317;6317;Bindjiroo Yaluk Community School;Richmond;VIC;3121;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;6;1;10;1;13;1;16;1;25;1;9;0;;0;;79
2025;45418;52061;12061;Maffra Secondary College;Maffra;VIC;3860;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;102;1;94;1;127;1;91;1;77;1;58;0;;0;;549
2025;45419;51690;11690;Mansfield Secondary College;Mansfield;VIC;3724;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;80;1;89;1;88;1;80;1;82;1;62;0;;0;;481
2025;45420;46210;6210;Maribyrnong College;Maribyrnong;VIC;3032;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;238;1;219;1;239;1;260;1;215;1;190;0;;0;;1361
2025;45421;69637;29637;Melba Secondary College;Croydon;VIC;3136;Government;Secondary;School Head Campus;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;115;1;122;1;121;1;134;1;100;1;71;0;;0;;663
2025;45422;46200;6200;Matthew Flinders Girls Secondary College;Geelong;VIC;3220;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;132;1;90;1;110;1;114;1;97;1;71;0;;0;;614
2025;45423;48508;8508;Melbourne High School;South Yarra;VIC;3141;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;0;;0;;1;311;1;364;1;352;1;375;0;;0;;1402
2025;45424;50064;10064;Melton Secondary College;Melton;VIC;3337;Government;Secondary;School Head Campus;Rolled Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;242;1;258;1;289;1;230;1;266;1;148;0;;0;;1433
2025;45425;46629;6629;Mentone Girls Secondary College;Mentone;VIC;3194;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;235;1;228;1;152;1;173;1;164;1;150;0;;0;;1102
2025;45426;52081;12081;Mirboo North Secondary College;Mirboo North;VIC;3871;Government;Secondary;School Single Entity;Individual Reporting;0;;0;;0;;0;;0;;0;;0;;0;;1;65;1;49;1;59;1;65;1;48;1;36;0;;0;;322
