school_id,الاسم_بالعربية,الاسم_بالانجليزية,الولاية_EN,الولاية_رمز,المحلية_EN,المحلية_AR,المحلية_رمز,النطاق,نوع_الملكية,نوع_المدرسة,عدد_المعلمين,الطلاب_إناث,الطلاب_ذكور,إجمالي_الطلاب,الصف_1,الصف_2,الصف_3,الصف_4,الصف_5,الصف_6,الصف_7,الصف_8,إجمالي_الفصول,فصول_دائمة,فصول_تحتاج_تأهيل,سور,مخزن,وجبات_مدرسية,روضة_أطفال,روضة_مستوى_1,روضة_مستوى_2,الكهرباء,مصدر_المياه,مراحيض,مراحيض_ذكور,مراحيض_إناث,مراحيض_مشتركة,خط_الطول,خط_العرض
42401366,الكريمت,Al-Kreimt,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,5,99,118,217,28,50,41,31,18,29,20,0,8,4,4,لا,لا,لا,نعم,11,19,لا يوجد,Well,نعم,2,2,0,,
42401367,تمكنت,Tamkanat,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,98,131,229,44,43,36,34,21,19,22,10,8,0,4,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,2,2,,
42401368,أبو وتد,Abu Watad,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,124,128,252,55,34,40,30,25,20,24,24,8,2,5,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401369,دبة حمرة,Dabbet- Humra,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,168,140,308,51,36,48,49,40,20,33,31,8,8,0,لا,لا,لا,نعم,7,16,لا يوجد,Well,نعم,3,3,0,,
42401370,أم سعيد,Om Saeed,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,5,63,120,183,29,34,30,16,27,15,22,10,8,6,2,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
42401371,الشلالات,Ash-Shalalaat,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,48,48,96,17,16,15,15,0,17,16,0,6,1,5,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401372,أبو عصفور,Abu Osfoor,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,106,193,299,72,69,44,37,37,19,21,0,7,2,5,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401373,الصفا والريحانة,As-Safa w Ar-Rayhana,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,108,106,214,48,42,41,22,27,10,24,0,7,2,5,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,1,1,0,,
42401374,زنقاحة,Zangaha,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,99,104,203,55,26,26,23,19,21,13,20,8,8,0,نعم,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401375,أبو هيامة,Abu Hayama,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,109,180,289,32,59,50,42,40,35,31,0,7,7,0,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,2,0,,
42401376,أم غنيم,Om Ghoneim,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,5,22,30,52,11,8,12,5,9,7,0,0,6,4,2,لا,لا,لا,نعم,8,3,لا يوجد,Pump,لا,0,0,0,,
42401377,سرير والثورة,Sareer W Ath-Thawra,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,102,122,224,42,37,45,31,29,19,8,13,8,0,8,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,1,1,0,,
42401378,أبو عضا,Abu Adha,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,83,127,210,41,31,36,37,15,20,14,16,8,5,2,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,2,0,,
42401379,الشوافة الاحامدة,Ash-Shwafa Al-Ahameda,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,114,150,264,60,42,37,31,25,35,22,12,8,2,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401380,الدبة البيضاء,Aldebba Al-Baydaa,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,44,30,74,18,16,14,14,12,0,0,0,5,5,0,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,2,0,,
42401381,النقيعة أولاد,An-Naqeea for boys,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,65,135,200,38,43,26,28,28,17,10,10,8,7,1,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401382,أغسل,Aghsal,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,132,164,296,55,54,49,44,32,20,21,21,8,4,4,لا,لا,لا,لا,0,0,لا يوجد,Well,نعم,2,2,0,,
42401383,القبس,Alkabs,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,57,63,120,0,42,0,35,0,22,21,0,4,4,0,لا,لا,نعم,,0,0,لا يوجد,Other,لا,0,0,0,,
42401384,الملح,Al-Malh,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,5,64,75,139,0,49,0,32,0,38,0,20,4,1,3,لا,لا,لا,لا,0,0,لا يوجد,Public network,لا,0,0,0,,
42401385,أبو حمرة الفادنية,Abu Humra Al-Fadnyya,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,9,67,79,146,36,29,16,11,15,14,14,11,8,3,5,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,2,0,,
42401386,ام درمان,Om Durman,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,26,33,59,0,16,16,0,14,0,13,0,4,0,4,لا,لا,لا,,0,0,لا يوجد,Well,لا,0,0,0,,
42401387,ام سوار,Om Swar,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,71,87,158,30,36,35,18,21,10,8,0,7,1,0,لا,لا,لا,نعم,40,28,لا يوجد,Well,لا,0,0,0,,
42401388,سناوى,Senawy,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,39,65,104,27,17,8,15,12,9,9,7,8,2,6,لا,لا,لا,نعم,16,0,لا يوجد,Well,نعم,2,2,0,,
42401389,مهد النمر,Mahd An-Namr,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,54,57,111,16,17,9,19,19,12,7,12,8,2,5,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401390,القريناب,Al-Qerenab,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,38,58,96,18,11,16,22,0,14,15,0,6,1,5,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401391,الكرانك,alkranek,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,79,100,179,30,30,19,24,19,25,17,15,8,4,0,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401392,المليح,Almalih,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,7,87,123,210,44,33,36,18,29,22,10,18,8,8,0,لا,لا,لا,,0,0,لا يوجد,Well,لا,0,0,0,,
42401393,البشائر,Al-Bashaer,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,159,124,283,46,61,39,31,36,30,25,15,8,1,7,لا,لا,لا,,0,0,لا يوجد,No,لا,0,0,0,,
42401394,المنارة,Al-Manara,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,49,46,95,30,0,23,0,22,0,20,0,4,2,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401395,سلعانى,Salaany,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,1,32,48,80,33,33,14,0,0,0,0,0,3,1,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401396,السواجير,As-Swageer,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,98,155,253,28,42,22,27,21,85,17,11,8,4,3,لا,لا,لا,نعم,16,0,لا يوجد,Well,لا,0,0,0,,
42401397,أبو محار,Abu Mahaar,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,55,52,107,0,12,18,19,0,17,17,24,6,5,0,نعم,لا,لا,,0,0,لا يوجد,Pump,لا,0,0,0,,
42401398,أبو شامة,Abu Shama,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,4,56,47,103,33,26,25,10,9,0,0,0,5,2,3,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401399,ود شمام الجنوبية,Wed Shamam Aj-Janubya,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,9,168,188,356,75,47,45,50,45,28,36,30,8,5,1,لا,لا,لا,لا,0,0,لا يوجد,Public network,لا,0,0,0,,
42401400,سهلة الزرقاء,Sahla Az-Zarqaa,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,79,73,152,35,32,36,13,12,24,0,0,6,4,2,لا,لا,لا,,0,0,لا يوجد,Well,نعم,2,2,0,,
42401401,البله,Al-Balah,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,243,25,268,51,36,43,42,31,28,21,16,8,6,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401402,أبو مريم,Abu Maryam,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,87,94,181,38,32,36,31,24,20,0,0,6,2,4,لا,لا,لا,لا,0,0,لا يوجد,No,لا,0,0,0,,
42401404,قوز النيم,Qooz An-Neem,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,27,55,82,21,11,13,19,11,7,0,0,6,0,6,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401405,على أحمد,Ali Ahmed,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,6,91,98,189,0,46,44,10,48,41,0,0,6,2,4,لا,لا,لا,لا,0,0,لا يوجد,Other,نعم,2,2,0,,
42401406,تندلتى,Tendlety,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,1,24,14,38,0,16,0,22,0,0,0,0,2,0,2,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401408,الشارقة,Alsharga,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,8,23,31,0,13,18,0,0,0,0,0,2,1,1,لا,لا,لا,نعم,0,0,لا يوجد,Other,لا,0,0,0,,
42401409,أم حجار,Om Haggar,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,97,111,208,47,33,24,57,47,0,0,0,5,4,1,لا,لا,لا,نعم,8,12,لا يوجد,Other,لا,0,0,0,,
42401410,مجمع القرى,Mojamaa Al-Qura,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,51,83,134,30,34,24,24,22,0,0,0,5,1,4,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401411,الدافورى,Ad-Dafoury,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,42,92,134,22,44,18,21,17,12,0,0,6,2,4,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401413,القليعة اولاد غانم,Al-Quleiaa Awlad Ghanem,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,1,66,55,121,32,41,33,15,0,0,0,0,4,2,2,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401414,الحمرايا,Al-Humraya,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,41,56,97,16,17,31,33,0,0,0,0,4,0,4,نعم,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42401415,بغداد,Baghad,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,61,62,123,29,43,51,0,0,0,0,0,4,4,0,لا,لا,لا,نعم,25,23,لا يوجد,Well,لا,0,0,0,,
42401416,العلوب,Al-aloob,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,38,28,66,31,35,0,0,0,0,0,0,2,2,0,لا,لا,لا,نعم,11,20,لا يوجد,Other,لا,0,0,0,,
42401417,شاور التكيل,Shawer Al-Takeel,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,3,15,76,91,24,35,32,0,0,0,0,0,3,3,0,لا,لا,لا,نعم,20,0,لا يوجد,Public network,لا,0,0,0,,
42401418,مناوي غرب,Menawy Gharb,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,1,23,21,44,44,0,0,0,0,0,0,0,1,1,0,لا,لا,لا,,0,0,لا يوجد,Well,لا,0,0,0,,
42401419,مزدلفة,Mozdalafah,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,1,30,20,50,50,0,0,0,0,0,0,0,1,0,1,نعم,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42401420,الضبيعات,Ad-Dubayaat,White Nile,SD09,Guli,قلـــــــــــي,SD09052,ريفي,حكومية,مختلط,2,56,61,117,41,44,32,0,0,0,0,0,3,0,3,لا,لا,لا,لا,0,0,لا يوجد,Other,لا,0,0,0,,
42501301,النموذجية,An-Namouzajya,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,مختلط,22,83,376,459,54,41,61,71,67,55,50,60,8,4,4,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
42501302,الحميراء,Al-Homairaa,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنات,21,630,0,630,97,73,88,90,83,80,67,52,9,9,0,نعم,نعم,نعم,نعم,10,20,شبكة عامة,Public network,نعم,0,4,0,,
42501303,الزهراء,Azzahraa,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنات,24,787,0,787,139,128,91,88,87,91,83,80,10,10,0,نعم,نعم,نعم,لا,0,0,شبكة عامة,Public network,نعم,0,5,0,,
42501304,على بن أبى طالب,Ali Ibn-Abi Taleb,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنين,22,0,756,756,97,103,108,115,98,125,55,55,13,8,1,نعم,لا,نعم,نعم,26,16,لا يوجد,Other,نعم,1,0,1,,
42501305,التجانى محمد الامين,At-Tagany Muhamed Al-Amin,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنين,24,0,471,471,74,130,69,52,36,31,47,32,8,8,0,نعم,لا,نعم,نعم,20,10,لا يوجد,Well,نعم,2,0,0,,
42501306,خولة بنت الازور,Khawlat bnt al'uzur,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنات,18,599,0,599,74,80,76,110,72,76,57,54,9,2,5,لا,لا,نعم,نعم,9,0,لا يوجد,Well,نعم,0,2,0,,
42501307,الانوار,Al-Anwaar,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,مختلط,15,85,176,261,23,50,35,35,30,29,24,35,8,8,0,نعم,نعم,لا,لا,0,0,شبكة عامة,Public network,نعم,2,2,0,,
42501308,أم فص ود عبدالله,Om Fass Wed Abdallah,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,ريفي,حكومية,مختلط,7,114,217,331,69,60,71,47,46,27,11,0,8,4,4,لا,لا,لا,لا,0,0,لا يوجد,Well,لا,0,0,0,,
42501309,أسماء,Asmaa,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,مختلط,22,553,0,553,77,52,104,63,76,76,62,43,9,8,1,نعم,لا,لا,لا,0,0,شبكة عامة,Well,نعم,0,3,0,,
42501310,إبراهيم الطاهر,Ibrahim At-Tahir,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,مختلط,10,126,149,275,44,55,36,35,43,32,30,0,13,7,5,لا,لا,لا,نعم,5,24,لا يوجد,Well,نعم,2,2,0,,
42501311,عثمان بن عفان,Uthman Bin Affan,White Nile,SD09,Tendalti,تندلتــــــــي,SD09048,حضري,حكومية,بنين,20,0,519,519,75,74,71,78,61,65,50,45,8,6,2,لا,لا,نعم,لا,0,0,لا يوجد,Well,لا,0,0,0,,
